cantera_index,sensitivity,cantera equation,cantera products,cantera reactants
838,-0.013256831147691639,CF2(43) + HO2(13) <=> CF2O(49) + OH(2),"{'CF2O(49)': 1.0, 'OH(2)': 1.0}","{'CF2(43)': 1.0, 'HO2(13)': 1.0}"
662,-0.01311529248906976,BR(90) + CH3(19) <=> CH2(T)(18) + HBR(92),"{'CH2(T)(18)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'CH3(19)': 1.0}"
557,0.013109083770236027,BR(90) + CH3(19) <=> CBr(425),{'CBr(425)': 1.0},"{'BR(90)': 1.0, 'CH3(19)': 1.0}"
244,0.012605299047477758,CH3(19) + H(8) <=> CH4(3),{'CH4(3)': 1.0},"{'CH3(19)': 1.0, 'H(8)': 1.0}"
630,0.012278556710774062,BR(90) + S(140) <=> 2-BTP(1) + HBR(92),"{'2-BTP(1)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'S(140)': 1.0}"
381,-0.012099803680545744,CH2O(20) + H(8) <=> CH2OH(33),{'CH2OH(33)': 1.0},"{'CH2O(20)': 1.0, 'H(8)': 1.0}"
633,0.011687673792243959,2-BTP(1) + H(8) <=> S(140),{'S(140)': 1.0},"{'2-BTP(1)': 1.0, 'H(8)': 1.0}"
37,-0.011284431905430705,HCO(17) + O2(4) <=> CO(15) + HO2(13),"{'CO(15)': 1.0, 'HO2(13)': 1.0}","{'HCO(17)': 1.0, 'O2(4)': 1.0}"
4,0.011166755132278886,2 OH(2) <=> H2O(5) + O(9),"{'H2O(5)': 1.0, 'O(9)': 1.0}",{'OH(2)': 2.0}
1284,0.01109909004746762,C3H3(6822) + H(8) <=> C#CC(5272),{'C#CC(5272)': 1.0},"{'C3H3(6822)': 1.0, 'H(8)': 1.0}"
1346,-0.010829039234868172,C3H3(6822) + O2(4) <=> O(9) + S(7035),"{'O(9)': 1.0, 'S(7035)': 1.0}","{'C3H3(6822)': 1.0, 'O2(4)': 1.0}"
915,-0.009352566681909917,CH2Br(969) + S(140) <=> FCBr(2948) + S(1362),"{'FCBr(2948)': 1.0, 'S(1362)': 1.0}","{'CH2Br(969)': 1.0, 'S(140)': 1.0}"
1281,0.008923777414432867,C3H3(6822) + HBR(92) <=> BR(90) + C#CC(5272),"{'BR(90)': 1.0, 'C#CC(5272)': 1.0}","{'C3H3(6822)': 1.0, 'HBR(92)': 1.0}"
163,-0.008747436459947914,C2H2(23) + O(9) <=> CH2(T)(18) + CO(15),"{'CH2(T)(18)': 1.0, 'CO(15)': 1.0}","{'C2H2(23)': 1.0, 'O(9)': 1.0}"
373,-0.008384446982213266,C2H2(23) + H(8) <=> C2H3(29),{'C2H3(29)': 1.0},"{'C2H2(23)': 1.0, 'H(8)': 1.0}"
685,0.008173587122782057,BR(90) + C2H3(29) <=> C2H2(23) + HBR(92),"{'C2H2(23)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'C2H3(29)': 1.0}"
762,-0.008077389803713867,HBR(92) + O(9) <=> BR(90) + OH(2),"{'BR(90)': 1.0, 'OH(2)': 1.0}","{'HBR(92)': 1.0, 'O(9)': 1.0}"
376,-0.008064598854721047,2 CH3(19) <=> C2H6(31),{'C2H6(31)': 1.0},{'CH3(19)': 2.0}
18,-0.007674462470828697,HO2(13) + OH(2) <=> H2O(5) + O2(4),"{'H2O(5)': 1.0, 'O2(4)': 1.0}","{'HO2(13)': 1.0, 'OH(2)': 1.0}"
19,-0.0075647154456955565,HO2(13) + OH(2) <=> H2O(5) + O2(4),"{'H2O(5)': 1.0, 'O2(4)': 1.0}","{'HO2(13)': 1.0, 'OH(2)': 1.0}"
124,-0.007269643272199595,CH4(3) + OH(2) <=> CH3(19) + H2O(5),"{'CH3(19)': 1.0, 'H2O(5)': 1.0}","{'CH4(3)': 1.0, 'OH(2)': 1.0}"
795,0.006935200550477461,CH2Br(969) + H(8) <=> BR(90) + CH3(19),"{'BR(90)': 1.0, 'CH3(19)': 1.0}","{'CH2Br(969)': 1.0, 'H(8)': 1.0}"
393,-0.006766396342151548,HO2(13) + O(9) <=> O2(157) + OH(2),"{'O2(157)': 1.0, 'OH(2)': 1.0}","{'HO2(13)': 1.0, 'O(9)': 1.0}"
558,0.006720153186970411,BR(90) + S(127) <=> CF3CCH(84) + HBR(92),"{'CF3CCH(84)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'S(127)': 1.0}"
43,0.0067165906672596205,CH(7) + H2(10) <=> CH2(T)(18) + H(8),"{'CH2(T)(18)': 1.0, 'H(8)': 1.0}","{'CH(7)': 1.0, 'H2(10)': 1.0}"
953,-0.006626157326514579,CF3CCH(84) + H(8) <=> C2H2(23) + CF3(45),"{'C2H2(23)': 1.0, 'CF3(45)': 1.0}","{'CF3CCH(84)': 1.0, 'H(8)': 1.0}"
53,0.006332580145539392,CH2(T)(18) + OH(2) <=> CH2O(20) + H(8),"{'CH2O(20)': 1.0, 'H(8)': 1.0}","{'CH2(T)(18)': 1.0, 'OH(2)': 1.0}"
30,0.006265086718563177,CO(15) + OH(2) <=> CO2(16) + H(8),"{'CO2(16)': 1.0, 'H(8)': 1.0}","{'CO(15)': 1.0, 'OH(2)': 1.0}"
1026,0.006115519470132446,CF2O(49) + HF(38) <=> CF3(45) + OH(2),"{'CF3(45)': 1.0, 'OH(2)': 1.0}","{'CF2O(49)': 1.0, 'HF(38)': 1.0}"
1389,-0.005930780984599338,C2H2(23) + CH3(19) <=> C#CC(5272) + H(8),"{'C#CC(5272)': 1.0, 'H(8)': 1.0}","{'C2H2(23)': 1.0, 'CH3(19)': 1.0}"
913,0.005858288923684913,FCBr(2948) + H(8) <=> CH2Br(969) + HF(38),"{'CH2Br(969)': 1.0, 'HF(38)': 1.0}","{'FCBr(2948)': 1.0, 'H(8)': 1.0}"
120,0.005803658010468626,CH2OH(33) + O2(4) <=> CH2O(20) + HO2(13),"{'CH2O(20)': 1.0, 'HO2(13)': 1.0}","{'CH2OH(33)': 1.0, 'O2(4)': 1.0}"
1321,0.005279749779313626,C3H3(6822) + H(8) <=> C2H(22) + CH3(19),"{'C2H(22)': 1.0, 'CH3(19)': 1.0}","{'C3H3(6822)': 1.0, 'H(8)': 1.0}"
985,0.005105979723979064,CF3CCH(84) + CH3(19) <=> H(8) + S(2407),"{'H(8)': 1.0, 'S(2407)': 1.0}","{'CF3CCH(84)': 1.0, 'CH3(19)': 1.0}"
95,-0.005102233473447464,CH3(19) + HO2(13) <=> CH4(3) + O2(4),"{'CH4(3)': 1.0, 'O2(4)': 1.0}","{'CH3(19)': 1.0, 'HO2(13)': 1.0}"
82,0.005075740080672933,CH2O(20) + OH(2) <=> H2O(5) + HCO(17),"{'H2O(5)': 1.0, 'HCO(17)': 1.0}","{'CH2O(20)': 1.0, 'OH(2)': 1.0}"
693,0.004901668637082578,BR(90) + CH2OH(33) <=> CH2O(20) + HBR(92),"{'CH2O(20)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'CH2OH(33)': 1.0}"
11,-0.004527503673775868,H(8) + O(9) + M <=> OH(2) + M,{'OH(2)': 1.0},"{'H(8)': 1.0, 'O(9)': 1.0}"
587,0.004351932494171423,CBr(425) + H(8) <=> CH3(19) + HBR(92),"{'CH3(19)': 1.0, 'HBR(92)': 1.0}","{'CBr(425)': 1.0, 'H(8)': 1.0}"
784,0.004227077083017495,CH2(T)(18) + OH(2) <=> CH3(19) + O(9),"{'CH3(19)': 1.0, 'O(9)': 1.0}","{'CH2(T)(18)': 1.0, 'OH(2)': 1.0}"
81,0.00400527057234363,CH2O(20) + O(9) <=> HCO(17) + OH(2),"{'HCO(17)': 1.0, 'OH(2)': 1.0}","{'CH2O(20)': 1.0, 'O(9)': 1.0}"
882,-0.003986810967607942,BR(90) + CH2CO(28) <=> CH2Br(969) + CO(15),"{'CH2Br(969)': 1.0, 'CO(15)': 1.0}","{'BR(90)': 1.0, 'CH2CO(28)': 1.0}"
12,0.003937765876089735,H2O(5) + M <=> H(8) + OH(2) + M,"{'H(8)': 1.0, 'OH(2)': 1.0}",{'H2O(5)': 1.0}
512,-0.0037350808298467837,CF3(45) + CH4(3) <=> CH3(19) + CHF3(42),"{'CH3(19)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'CH4(3)': 1.0}"
172,0.0036142008344537935,CH2CO(28) + H(8) <=> CH3(19) + CO(15),"{'CH3(19)': 1.0, 'CO(15)': 1.0}","{'CH2CO(28)': 1.0, 'H(8)': 1.0}"
982,0.0035510450455300403,C2H4(30) + HBR(92) <=> BR(90) + C2H5(32),"{'BR(90)': 1.0, 'C2H5(32)': 1.0}","{'C2H4(30)': 1.0, 'HBR(92)': 1.0}"
1038,-0.0035491507008091018,CF2(43) + O2(4) <=> S(3152),{'S(3152)': 1.0},"{'CF2(43)': 1.0, 'O2(4)': 1.0}"
45,0.003546921816774692,CH(7) + H2O(5) <=> CH2O(20) + H(8),"{'CH2O(20)': 1.0, 'H(8)': 1.0}","{'CH(7)': 1.0, 'H2O(5)': 1.0}"
157,-0.0034798107235210476,HCCO(21) + O2(4) <=> 2 CO(15) + OH(2),"{'CO(15)': 2.0, 'OH(2)': 1.0}","{'HCCO(21)': 1.0, 'O2(4)': 1.0}"
40,0.0034789596508554687,CH(7) + H(8) <=> C(6) + H2(10),"{'C(6)': 1.0, 'H2(10)': 1.0}","{'CH(7)': 1.0, 'H(8)': 1.0}"
79,0.003414878914562563,CH2(S)(25) + CO2(16) <=> CH2O(20) + CO(15),"{'CH2O(20)': 1.0, 'CO(15)': 1.0}","{'CH2(S)(25)': 1.0, 'CO2(16)': 1.0}"
66,-0.0033705757796085208,CH2(S)(25) + N2 <=> CH2(T)(18) + N2,"{'CH2(T)(18)': 1.0, 'N2': 1.0}","{'CH2(S)(25)': 1.0, 'N2': 1.0}"
188,-0.003347854236470762,C2H3(29) + O2(4) <=> CH2CHO(35) + O(9),"{'CH2CHO(35)': 1.0, 'O(9)': 1.0}","{'C2H3(29)': 1.0, 'O2(4)': 1.0}"
632,0.0032141960088376644,CF3(45) + S(140) <=> 2-BTP(1) + CHF3(42),"{'2-BTP(1)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'S(140)': 1.0}"
94,0.0031771275808997546,CH3(19) + OH(2) <=> CH2O(20) + H2(10),"{'CH2O(20)': 1.0, 'H2(10)': 1.0}","{'CH3(19)': 1.0, 'OH(2)': 1.0}"
135,0.0031758550867657664,CH3OH(26) + OH(2) <=> CH3O(27) + H2O(5),"{'CH3O(27)': 1.0, 'H2O(5)': 1.0}","{'CH3OH(26)': 1.0, 'OH(2)': 1.0}"
217,0.003125491553782905,C2H4(30) + O(9) <=> CH3(19) + HCO(17),"{'CH3(19)': 1.0, 'HCO(17)': 1.0}","{'C2H4(30)': 1.0, 'O(9)': 1.0}"
830,-0.003107790928803657,CF3(45) + O2(4) <=> CF3O(48) + O(9),"{'CF3O(48)': 1.0, 'O(9)': 1.0}","{'CF3(45)': 1.0, 'O2(4)': 1.0}"
234,-0.0030526410969746055,C2H6(31) + H(8) <=> C2H5(32) + H2(10),"{'C2H5(32)': 1.0, 'H2(10)': 1.0}","{'C2H6(31)': 1.0, 'H(8)': 1.0}"
822,0.0030517975870614504,CH2Br(969) <=> BR(90) + CH2(T)(18),"{'BR(90)': 1.0, 'CH2(T)(18)': 1.0}",{'CH2Br(969)': 1.0}
101,0.002869094745723229,CH2(T)(18) + CH3(19) <=> C2H4(30) + H(8),"{'C2H4(30)': 1.0, 'H(8)': 1.0}","{'CH2(T)(18)': 1.0, 'CH3(19)': 1.0}"
1,0.002838302933627508,H2(10) + O(9) <=> H(8) + OH(2),"{'H(8)': 1.0, 'OH(2)': 1.0}","{'H2(10)': 1.0, 'O(9)': 1.0}"
130,-0.0028334420530944757,CH3OH(26) + H(8) <=> CH2OH(33) + H2(10),"{'CH2OH(33)': 1.0, 'H2(10)': 1.0}","{'CH3OH(26)': 1.0, 'H(8)': 1.0}"
51,0.00280336106495472,CH(7) + CO2(16) <=> CO(15) + HCO(17),"{'CO(15)': 1.0, 'HCO(17)': 1.0}","{'CH(7)': 1.0, 'CO2(16)': 1.0}"
17,-0.002786509498210921,HO2(13) + O(9) <=> O2(4) + OH(2),"{'O2(4)': 1.0, 'OH(2)': 1.0}","{'HO2(13)': 1.0, 'O(9)': 1.0}"
164,-0.002760756212098082,C2H2(23) + OH(2) <=> CH2CO(28) + H(8),"{'CH2CO(28)': 1.0, 'H(8)': 1.0}","{'C2H2(23)': 1.0, 'OH(2)': 1.0}"
154,0.0026906717929726202,H(8) + HCCO(21) <=> CH2(S)(25) + CO(15),"{'CH2(S)(25)': 1.0, 'CO(15)': 1.0}","{'H(8)': 1.0, 'HCCO(21)': 1.0}"
508,0.002586671424354292,CF3CCH(84) + H(8) <=> S(127),{'S(127)': 1.0},"{'CF3CCH(84)': 1.0, 'H(8)': 1.0}"
34,-0.0025535412254035243,HCO(17) + O(9) <=> CO(15) + OH(2),"{'CO(15)': 1.0, 'OH(2)': 1.0}","{'HCO(17)': 1.0, 'O(9)': 1.0}"
734,0.0024266602548103865,BR(90) + C2H5(32) <=> C2H4(30) + HBR(92),"{'C2H4(30)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'C2H5(32)': 1.0}"
187,0.002425462395257855,C2H3(29) + O2(4) <=> CH2O(20) + HCO(17),"{'CH2O(20)': 1.0, 'HCO(17)': 1.0}","{'C2H3(29)': 1.0, 'O2(4)': 1.0}"
80,-0.0024222487761592277,CH2O(20) + H(8) <=> H2(10) + HCO(17),"{'H2(10)': 1.0, 'HCO(17)': 1.0}","{'CH2O(20)': 1.0, 'H(8)': 1.0}"
182,0.0023541875660722895,C2H3(29) + H(8) <=> H2(10) + H2CC(24),"{'H2(10)': 1.0, 'H2CC(24)': 1.0}","{'C2H3(29)': 1.0, 'H(8)': 1.0}"
13,0.002350848128906541,2 H2O(5) <=> H(8) + H2O(5) + OH(2),"{'H(8)': 1.0, 'H2O(5)': 1.0, 'OH(2)': 1.0}",{'H2O(5)': 2.0}
1292,0.0023395114414036617,C#CC(5272) + OH(2) <=> C3H3(6822) + H2O(5),"{'C3H3(6822)': 1.0, 'H2O(5)': 1.0}","{'C#CC(5272)': 1.0, 'OH(2)': 1.0}"
56,-0.0022715898802184832,CH2(T)(18) + H2(10) <=> CH3(19) + H(8),"{'CH3(19)': 1.0, 'H(8)': 1.0}","{'CH2(T)(18)': 1.0, 'H2(10)': 1.0}"
645,-0.002221442681885026,CHF3(42) + M <=> CF2(43) + HF(38) + M,"{'CF2(43)': 1.0, 'HF(38)': 1.0}",{'CHF3(42)': 1.0}
91,0.002195582785094255,CH3(19) + O(9) <=> CO(15) + H(8) + H2(10),"{'CO(15)': 1.0, 'H(8)': 1.0, 'H2(10)': 1.0}","{'CH3(19)': 1.0, 'O(9)': 1.0}"
5,0.0021867209007035587,H2(10) + M <=> 2 H(8) + M,{'H(8)': 2.0},{'H2(10)': 1.0}
92,0.002090606758794907,CH3(19) + OH(2) <=> CH2(T)(18) + H2O(5),"{'CH2(T)(18)': 1.0, 'H2O(5)': 1.0}","{'CH3(19)': 1.0, 'OH(2)': 1.0}"
1291,0.0020863208234565694,C3H3(6822) + H2(10) <=> C#CC(5272) + H(8),"{'C#CC(5272)': 1.0, 'H(8)': 1.0}","{'C3H3(6822)': 1.0, 'H2(10)': 1.0}"
916,0.002044061736929398,H(8) + S(140) <=> HF(38) + S(1362),"{'HF(38)': 1.0, 'S(1362)': 1.0}","{'H(8)': 1.0, 'S(140)': 1.0}"
60,0.0019781433296429743,CH2(T)(18) + O2(4) <=> CO2(16) + H2(10),"{'CO2(16)': 1.0, 'H2(10)': 1.0}","{'CH2(T)(18)': 1.0, 'O2(4)': 1.0}"
236,-0.0019446099963318592,C2H6(31) + OH(2) <=> C2H5(32) + H2O(5),"{'C2H5(32)': 1.0, 'H2O(5)': 1.0}","{'C2H6(31)': 1.0, 'OH(2)': 1.0}"
220,0.0018585333873246236,C2H4(30) + OH(2) <=> C2H3(29) + H2O(5),"{'C2H3(29)': 1.0, 'H2O(5)': 1.0}","{'C2H4(30)': 1.0, 'OH(2)': 1.0}"
49,-0.0017903464430204892,CH(7) + O2(4) <=> CO(15) + H(8) + O(9),"{'CO(15)': 1.0, 'H(8)': 1.0, 'O(9)': 1.0}","{'CH(7)': 1.0, 'O2(4)': 1.0}"
57,-0.0017862488820419603,CH2(T)(18) + O2(4) <=> CO(15) + H(8) + OH(2),"{'CO(15)': 1.0, 'H(8)': 1.0, 'OH(2)': 1.0}","{'CH2(T)(18)': 1.0, 'O2(4)': 1.0}"
414,0.0017269428080240975,CH3(19) + HBR(92) <=> BR(90) + CH4(3),"{'BR(90)': 1.0, 'CH4(3)': 1.0}","{'CH3(19)': 1.0, 'HBR(92)': 1.0}"
683,0.0016221831870260094,HBR(92) + OH(2) <=> BR(90) + H2O(5),"{'BR(90)': 1.0, 'H2O(5)': 1.0}","{'HBR(92)': 1.0, 'OH(2)': 1.0}"
47,0.001618747411214939,CH(7) + O2(4) <=> CO2(16) + H(8),"{'CO2(16)': 1.0, 'H(8)': 1.0}","{'CH(7)': 1.0, 'O2(4)': 1.0}"
789,0.001615329385380592,CH2Br(969) + H(8) <=> CBr(425),{'CBr(425)': 1.0},"{'CH2Br(969)': 1.0, 'H(8)': 1.0}"
1287,0.001577637240194724,C3H3(6822) + H(8) <=> C3H4(6823),{'C3H4(6823)': 1.0},"{'C3H3(6822)': 1.0, 'H(8)': 1.0}"
52,-0.0015602654743826615,CH2(T)(18) + O(9) <=> CO(15) + 2 H(8),"{'CO(15)': 1.0, 'H(8)': 2.0}","{'CH2(T)(18)': 1.0, 'O(9)': 1.0}"
1112,0.0015553544464688264,CF3CCH(84) + CH3(19) <=> C#CC(5272) + CF3(45),"{'C#CC(5272)': 1.0, 'CF3(45)': 1.0}","{'CF3CCH(84)': 1.0, 'CH3(19)': 1.0}"
514,0.0015063323750639118,CHF3(42) <=> CF3(45) + H(8),"{'CF3(45)': 1.0, 'H(8)': 1.0}",{'CHF3(42)': 1.0}
152,-0.0014425703518376946,C2H(22) + H2(10) <=> C2H2(23) + H(8),"{'C2H2(23)': 1.0, 'H(8)': 1.0}","{'C2H(22)': 1.0, 'H2(10)': 1.0}"
97,-0.0014255248661218232,CH3(19) + O2(4) <=> CH3O(27) + O(9),"{'CH3O(27)': 1.0, 'O(9)': 1.0}","{'CH3(19)': 1.0, 'O2(4)': 1.0}"
73,0.001420794212494754,CH2(S)(25) + O2(4) <=> CH2(T)(18) + O2(4),"{'CH2(T)(18)': 1.0, 'O2(4)': 1.0}","{'CH2(S)(25)': 1.0, 'O2(4)': 1.0}"
360,-0.001417228013983049,CH2O(20) <=> CO(15) + H2(10),"{'CO(15)': 1.0, 'H2(10)': 1.0}",{'CH2O(20)': 1.0}
72,-0.0014045442332635098,CH2(S)(25) + H2(10) <=> CH3(19) + H(8),"{'CH3(19)': 1.0, 'H(8)': 1.0}","{'CH2(S)(25)': 1.0, 'H2(10)': 1.0}"
908,-0.0013845821537913717,CH2Br(969) + H(8) <=> CH2(T)(18) + HBR(92),"{'CH2(T)(18)': 1.0, 'HBR(92)': 1.0}","{'CH2Br(969)': 1.0, 'H(8)': 1.0}"
629,0.001345640797177697,OH(2) + S(140) <=> 2-BTP(1) + H2O(5),"{'2-BTP(1)': 1.0, 'H2O(5)': 1.0}","{'OH(2)': 1.0, 'S(140)': 1.0}"
885,0.0013408576561432042,CH2OH(33) + HBR(92) <=> BR(90) + CH3OH(26),"{'BR(90)': 1.0, 'CH3OH(26)': 1.0}","{'CH2OH(33)': 1.0, 'HBR(92)': 1.0}"
235,0.0012928070972971764,C2H6(31) + O(9) <=> C2H5(32) + OH(2),"{'C2H5(32)': 1.0, 'OH(2)': 1.0}","{'C2H6(31)': 1.0, 'O(9)': 1.0}"
1161,-0.001258497861652049,CHF2(82) + O2(4) <=> CF2O(49) + OH(2),"{'CF2O(49)': 1.0, 'OH(2)': 1.0}","{'CHF2(82)': 1.0, 'O2(4)': 1.0}"
128,-0.001248044783189261,CH2(S)(25) + CH4(3) <=> 2 CH3(19),{'CH3(19)': 2.0},"{'CH2(S)(25)': 1.0, 'CH4(3)': 1.0}"
219,0.001219158316922017,C2H4(30) + O(9) <=> CH2(T)(18) + CH2O(20),"{'CH2(T)(18)': 1.0, 'CH2O(20)': 1.0}","{'C2H4(30)': 1.0, 'O(9)': 1.0}"
794,-0.0011535589466705799,CH2Br(969) + HBR(92) <=> BR(90) + CBr(425),"{'BR(90)': 1.0, 'CBr(425)': 1.0}","{'CH2Br(969)': 1.0, 'HBR(92)': 1.0}"
74,-0.0011439854252582732,CH2(S)(25) + H2O(5) <=> CH2(T)(18) + H2O(5),"{'CH2(T)(18)': 1.0, 'H2O(5)': 1.0}","{'CH2(S)(25)': 1.0, 'H2O(5)': 1.0}"
26,-0.0011086586035902878,H2O2(14) + OH(2) <=> H2O(5) + HO2(13),"{'H2O(5)': 1.0, 'HO2(13)': 1.0}","{'H2O2(14)': 1.0, 'OH(2)': 1.0}"
357,0.0011017818033803965,H2O2(14) <=> 2 OH(2),{'OH(2)': 2.0},{'H2O2(14)': 1.0}
370,0.0010547641120072732,CH2O(20) + H(8) <=> CH3O(27),{'CH3O(27)': 1.0},"{'CH2O(20)': 1.0, 'H(8)': 1.0}"
134,-0.001004460726292413,CH3OH(26) + OH(2) <=> CH2OH(33) + H2O(5),"{'CH2OH(33)': 1.0, 'H2O(5)': 1.0}","{'CH3OH(26)': 1.0, 'OH(2)': 1.0}"
585,-0.0009820571215461453,2-BTP(1) + O(9) <=> CF3(45) + S(559),"{'CF3(45)': 1.0, 'S(559)': 1.0}","{'2-BTP(1)': 1.0, 'O(9)': 1.0}"
1431,-0.0009336158912802403,C3H2O(285) + H(8) <=> C3H3(6822) + O(9),"{'C3H3(6822)': 1.0, 'O(9)': 1.0}","{'C3H2O(285)': 1.0, 'H(8)': 1.0}"
533,0.0009311792130383998,CH4(3) + S(130) <=> 2-BTP(1) + CH3(19),"{'2-BTP(1)': 1.0, 'CH3(19)': 1.0}","{'CH4(3)': 1.0, 'S(130)': 1.0}"
108,-0.0009249407285645588,CH3O(27) + H(8) <=> CH3(19) + OH(2),"{'CH3(19)': 1.0, 'OH(2)': 1.0}","{'CH3O(27)': 1.0, 'H(8)': 1.0}"
104,-0.0008975046737213549,CH3(19) + HCO(17) <=> CH4(3) + CO(15),"{'CH4(3)': 1.0, 'CO(15)': 1.0}","{'CH3(19)': 1.0, 'HCO(17)': 1.0}"
1354,-0.000892062128103951,C3H2O(285) + H(8) <=> S(7035),{'S(7035)': 1.0},"{'C3H2O(285)': 1.0, 'H(8)': 1.0}"
