grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_H(8),Y_O(9),Y_H2(10),Y_Ar(11),Y_He(12),Y_HO2(13),Y_H2O2(14),Y_CO(15),Y_CO2(16),Y_HCO(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_C2H6(31),Y_C2H5(32),Y_CH2OH(33),Y_CH3CO(34),Y_CH2CHO(35),Y_CH3CHO(36),Y_F(37),Y_HF(38),Y_CH2F2(41),Y_CHF3(42),Y_CF2(43),Y_CF3(45),Y_CF3O(48),Y_CF2O(49),Y_CH2CF2(57),Y_CHF2(82),Y_CF3CCH(84),Y_BR(90),Y_HBR(92),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_C3H2O(285),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(651),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1732),Y_S(1838),Y_S(1853),Y_S(1900),Y_S(1914),Y_S(1931),Y_S(1993),Y_S(2391),Y_S(2407),Y_S(2432),Y_S(2612),Y_S(2617),Y_FCBr(2948),Y_S(2951),Y_S(3152),Y_S(3215),Y_S(3312),Y_S(3734),Y_S(3918),Y_S(4420),Y_S(4577),Y_S(4579),Y_C#CC(5272),Y_S(5883),Y_S(5927),Y_S(5929),Y_S(5991),Y_S(6009),Y_S(6010),Y_S(6180),Y_S(6375),Y_C3H3(6822),Y_C3H4(6823),Y_S(7035),Y_S(7352),Y_S(7874),Y_S(8847),Y_S(9069),Y_S(9115),Y_S(9794),Y_S(10637)
0.0,0.22325820906728638,298.0,1.1915340068611735,0.6802720322176545,0.0,0.06126917861673015,1.3128513999491963e-20,0.051805424286561576,0.2066533648730821,3.1545453547125875e-17,8.09357264277585e-21,2.2921762420359567e-21,2.8708507763973867e-21,0.0,5.971673747919283e-12,0.0,1.3382012962885218e-25,1.4043512317946452e-20,0.0,7.243857361487191e-18,9.199130823061161e-20,0.0,0.0,0.0,3.133594888387622e-22,0.0,6.477508605837332e-48,1.7260383955593748e-20,0.0,0.0,3.018939848673174e-22,0.0,7.201962222106996e-20,1.6091972914361163e-21,9.325320220727513e-21,0.0,4.829939273105486e-20,0.0,1.1540619832286795e-35,8.463571071832257e-30,1.0634757877757013e-22,0.0,1.9288316788162283e-18,0.0,0.0,1.7019843972679355e-20,8.77298618977099e-22,2.936973764314662e-21,9.438182965702879e-20,9.136389372192468e-23,1.8271895395651593e-22,7.162226575486363e-22,1.0102174092561703e-23,0.0,4.138156868484568e-22,3.4943030080374895e-24,2.430045064055822e-34,0.0,4.339573130681514e-27,5.95523351494177e-20,3.4000465727504426e-32,2.5068546440950093e-33,0.0,6.936053923102896e-29,2.728191990441239e-23,2.0565966997923018e-29,5.822378809680585e-20,9.275464178866414e-31,0.0,2.803137034800603e-22,7.756005345614287e-35,1.1407986183809977e-23,0.0,0.0,0.0,0.0,3.876147283334189e-33,4.555783770677512e-22,0.0,0.0,8.76941410148616e-21,0.0,9.0114685016651e-22,3.3353112992858155e-38,0.0,3.510856494609859e-55,5.8858034139919305e-40,0.0,0.0,0.0,0.0,7.165396999059912e-25,0.0,1.430731351370267e-19,6.240145567772864e-23,3.3917307238756025e-24,7.252333798199583e-43,0.0,0.0,0.0,0.0,6.306729558372463e-20,7.500005441944448e-30,8.172201043157014e-21,2.3773609907453765e-24,1.569319986837478e-24,0.0,1.94428301698534e-25,1.4309508776377742e-23,0.0,0.0,1.1798990497403936e-76,3.6696656949565786e-26,1.6878373654586272e-20,1.466597317498357e-24,6.953803978960621e-24,0.0,4.83275445711029e-43,5.852174522548739e-37,5.3297336513236734e-21,0.0,8.993131962552202e-42,0.0,0.0,0.0,0.0,0.0,0.0,5.7340770108641535e-22,3.9857875326728054e-21,0.0,0.0,2.8415115904265035e-22,3.971672403944213e-20,0.0,0.0,0.0,0.0,0.0,2.20553116941409e-44,6.735982923211732e-22,0.0,1.0563254627151374e-21,0.0,3.725391487763103e-25,0.0,0.0,0.0
0.008,0.22325820949194064,298.00000000005167,1.191534004594784,0.6802720320930216,0.0,0.06126917863304,4.2457870546914917e-23,0.051805424274727396,0.20665336484991337,2.7653369962721406e-15,1.3194067090184628e-27,2.847687527849902e-28,1.733659392985491e-27,0.0,1.4929409490328028e-10,0.0,1.338201514795785e-25,1.254485045344854e-18,8.10533213191589e-21,6.487927056297766e-16,1.0911228366477665e-17,0.0,0.0,1.3351993497065554e-24,3.729388372990313e-20,0.0,7.105184115165147e-46,1.867968826135895e-18,0.0,0.0,1.2341612356550088e-20,0.0,7.916184560389962e-20,9.046825581113574e-28,1.075471326910401e-18,2.4879017343852726e-20,3.2044429432148223e-25,0.0,1.600058363235611e-33,1.1730791181131256e-27,1.7043345482415308e-22,0.0,1.697110025430823e-16,2.2802869920166017e-21,3.415174675995115e-20,1.998233050261805e-18,1.1632098070309673e-27,3.10801969248434e-21,9.577002573468088e-20,7.266644674020531e-21,2.700080783994038e-28,1.0218658490745023e-20,1.7521508917767662e-21,6.444640501796124e-21,8.297420087217308e-22,3.975313035499669e-24,4.365075511941306e-32,0.0,1.0554760006347142e-24,1.8306360568239984e-27,1.311838097392115e-29,9.787359005154427e-31,0.0,2.0930055122414005e-26,8.122685043898017e-21,4.780205535162538e-27,6.084976090055913e-18,2.9059955234857234e-28,0.0,2.805007722031509e-22,1.981115683909314e-32,4.742498162136763e-21,0.0,0.0,0.0,0.0,8.526167661894504e-31,6.726874170905128e-20,0.0,0.0,8.85780332310969e-21,0.0,1.1778677558245657e-19,6.781073299838505e-36,0.0,8.557494728767362e-53,1.1265153777799072e-37,0.0,0.0,0.0,0.0,4.127352993019572e-24,0.0,1.4306972423687343e-19,4.169507404622738e-29,7.686310545703266e-22,1.4676097929955003e-40,0.0,0.0,0.0,0.0,5.86267487146719e-20,1.9272957197530395e-27,8.184362366792842e-21,7.638194226263311e-22,2.333184090857866e-22,0.0,7.083029452251403e-23,6.183892989815896e-24,0.0,0.0,0.0,8.692578655628377e-24,1.6877446044917612e-20,2.995148718973362e-22,7.318897869682079e-24,0.0,1.0512605008829632e-40,1.4515757883713929e-37,5.5448253814366576e-21,0.0,2.226676925394942e-39,0.0,0.0,0.0,0.0,0.0,0.0,5.735097946457192e-22,4.275702645641243e-21,0.0,0.0,2.8416016178249545e-22,3.971673622261993e-20,0.0,0.0,0.0,0.0,0.0,3.523919100661776e-42,6.73618746083388e-22,0.0,1.0563254649792396e-21,0.0,1.5663833619014174e-25,0.0,0.0,0.0
0.016,0.2232582201107958,298.00000000447955,1.1915339479217215,0.6802720289772496,0.0,0.06126917904079146,1.8062495563182252e-21,0.0518054239786419,0.20665336427059114,2.4241269072559096e-13,2.1627400854670997e-34,3.5598210704316115e-35,3.213424090973064e-32,0.0,3.732408738790884e-09,0.0,1.3382021957940386e-25,1.1084260094593173e-16,1.0550796862640318e-18,5.811000405777873e-14,1.2980835569372291e-15,0.0,0.0,6.085908578410792e-23,4.299682412108512e-18,6.552584685262224e-41,2.1580849217604194e-50,2.0719707602067094e-16,0.0,0.0,1.4714287678078e-18,2.065979385854808e-33,1.056782378174032e-18,5.101234832717548e-34,1.2161832640284826e-16,5.2776239714662364e-18,2.131711620483963e-30,8.747425440837664e-37,8.900750233228082e-34,1.508568302885627e-32,9.093968614565667e-21,6.716699558947472e-32,1.493239496302572e-14,4.651433003825269e-19,5.343360937147366e-18,2.2382788723817634e-16,0.0,3.565582515948156e-21,3.5003161141481766e-19,1.0895321691589665e-18,3.9992935908167056e-34,4.2947944269328934e-19,1.3520166844384912e-19,1.2205659683732527e-18,8.011371433765907e-20,1.0112728474276592e-22,2.611024361647948e-34,0.0,4.5126203424034984e-23,5.634615973111282e-35,1.3118380534287845e-29,9.787358677311031e-31,0.0,1.615031213296239e-24,6.267680869910316e-19,3.6885622718225204e-25,6.0849761499750966e-18,2.906078207825548e-28,1.3840344098931718e-17,2.8057784451697106e-22,6.489201613639153e-39,9.473588021487085e-21,3.5788452143813975e-30,0.0,0.0,0.0,8.578925108763548e-31,8.470598239569576e-20,0.0,4.154252012092856e-22,2.5934695458809284e-20,1.3968682288132345e-28,7.6323386758292e-18,1.7043235673633325e-35,0.0,3.596631370926364e-51,2.1864437912925816e-39,0.0,1.8502566912678237e-36,5.701128871701002e-40,0.0,7.540632734437643e-24,0.0,1.4306631442989542e-19,2.847186248852731e-35,5.262809621877874e-22,1.6439122689938143e-38,0.0,0.0,0.0,0.0,5.863222845535221e-20,1.927822279583973e-27,1.0907060491088234e-20,1.010115358638387e-21,4.652112578261204e-22,0.0,7.083043720966222e-23,1.1992133390365765e-23,7.926988154361063e-23,0.0,0.0,2.0517977667026114e-21,1.6877446393219078e-20,3.1772613826023115e-22,8.932829257984206e-23,0.0,1.4539394764986474e-40,6.55851118677302e-37,4.674321640487523e-20,0.0,4.695415761155452e-37,0.0,0.0,0.0,0.0,0.0,4.548570419625492e-21,5.955512689899032e-22,5.070310865949354e-20,0.0,0.0,2.86457895778515e-22,3.9719484614190084e-20,0.0,0.0,0.0,0.0,0.0,3.2770804887319845e-46,6.775160283155736e-22,0.0,1.0563257680191827e-21,0.0,6.601692462443247e-26,0.0,0.0,3.6925557614441966e-50
0.02,0.22325832106661817,298.0000001473096,1.1915334091185588,0.6802719993796446,0.0,0.06126918291447354,6.299731673814282e-20,0.05180542115901806,0.20665335876361354,8.150320773567442e-12,7.245719005789254e-41,9.119975526543744e-42,1.0894646348266154e-29,1.3943174369641213e-26,3.7772513184330195e-08,0.0,1.3382054068909172e-25,3.862535018582648e-15,5.1695859871358345e-17,1.9952256817033437e-12,5.871156105634384e-14,3.299265906590455e-34,4.8402610806534855e-39,2.1226177908215397e-21,1.9506178923538642e-16,1.2440234215572068e-37,3.1479257300585763e-47,8.775535692527003e-15,0.0,2.6689382272381176e-40,6.7963583831139e-17,2.8429135440833395e-30,5.1755652313405715e-17,1.4305490733182243e-36,5.349930166745505e-15,2.524266099322811e-16,7.459659079509748e-35,1.0735977477829196e-33,9.000105924047691e-34,2.2534182338400105e-36,4.7619274002757e-19,3.7989795680700484e-31,5.038712856336347e-13,2.4119088256647744e-17,2.900727198473653e-16,9.565623709965985e-15,1.0028356387362561e-31,2.0157118737940587e-20,1.7534092003776376e-17,6.244013485698982e-17,1.5779810950498314e-37,8.066963821908875e-18,2.5283318067519233e-18,8.049995740030344e-17,5.757448415801661e-18,7.471621809478495e-21,9.352142651022625e-33,0.0,1.573807561923375e-21,3.4864712738462667e-42,1.3118376571870854e-29,9.787355726162081e-31,0.0,3.0201792689505666e-23,1.1720108050975303e-17,6.897773484886105e-24,6.0849760988340915e-18,2.9060770619803746e-28,2.6104515316179593e-16,2.8278051184972534e-22,1.891189644777718e-40,1.1839132069424225e-20,3.57933741863753e-30,6.86342684551306e-35,0.0,9.269701915373081e-39,8.578934894827883e-31,1.0523982801751907e-18,0.0,1.7359913983792356e-19,1.2652975015192354e-18,4.871775884470254e-27,2.4417558648102315e-16,8.085865892991409e-33,0.0,6.755405237991252e-50,8.451463048425716e-37,0.0,1.9592252812636016e-36,5.701913187206116e-40,0.0,9.490238277945481e-24,0.0,1.4306461908571245e-19,6.942823776369327e-37,7.866817499947444e-21,7.0255047410485815e-37,0.0,0.0,0.0,7.047573389438903e-36,5.916802492484814e-20,1.9429572611460636e-27,2.3983336402632653e-19,9.714014544534965e-21,5.948007783268937e-22,0.0,7.084341777921615e-23,5.988716455235268e-22,2.1353699624401912e-21,1.3955286586508436e-20,1.788028586458186e-74,1.8376400328035755e-19,1.6877465375143503e-20,1.704191769115222e-21,7.007600761164878e-21,0.0,2.8597896255984166e-38,3.1278628916336302e-34,3.011051111050168e-18,0.0,2.015178811703525e-35,2.9821962167549687e-22,0.0,0.0,2.527374221969558e-21,0.0,3.371565185174558e-19,2.382798388579082e-21,2.8446130863080422e-18,0.0,0.0,5.066619322272191e-22,3.995248325171419e-20,0.0,0.0,0.0,0.0,0.0,6.780085774911522e-50,9.514556538884276e-22,0.0,1.05635047163824e-21,0.0,7.546971862486451e-26,0.0,0.0,1.542747276840962e-47
0.022,0.22325882706768954,298.0000024866498,1.1915307085884632,0.6802718514255277,0.0,0.061269202283202845,1.1183753945806655e-18,0.05180540695921614,0.20665333116993023,1.4060071929703047e-10,4.955884695154507e-47,4.7855563883424945e-48,1.0652047107582607e-27,3.0420842134035697e-25,2.0797569095536613e-07,0.0,1.3382203035235457e-25,6.845556373737987e-14,1.2890672993036198e-15,3.513128508825087e-11,1.3535116527662861e-12,1.1171655538864553e-31,4.5993894006782755e-37,3.768269343033528e-20,4.511550393167046e-15,5.89331719678454e-35,1.208021223628093e-44,1.8969527970666992e-13,0.0,8.411144496997998e-38,1.5996475164961772e-15,1.0378912445457264e-27,1.3789910334907252e-15,5.6967585992985e-34,1.200410694872598e-13,6.1285731346648654e-15,1.7340632209210096e-32,5.00330268604084e-31,7.568729298430697e-32,7.446997405504112e-34,1.2818027549090089e-17,1.069966698617274e-29,8.722924036211463e-12,6.344335771704603e-16,7.996186574502347e-15,2.0860436988084929e-13,2.1879971837123978e-30,5.677352649757949e-19,6.024082449725747e-16,1.8166766630809274e-15,7.331223356346173e-35,8.7472557043455e-17,2.6845326553681717e-17,2.688705916625264e-15,2.1044713756688229e-16,2.8889810926610113e-19,1.8797560998225005e-31,3.79935229650789e-54,2.793676623245079e-20,4.361645099521078e-49,1.311836022494668e-29,9.78734361407967e-31,2.1578396585400208e-27,3.2067596407923503e-22,1.2442927319483868e-16,7.32390172138852e-23,6.084977104565623e-18,2.9060719122434835e-28,2.7203205962642915e-15,3.8883272846999003e-22,1.8911549556175262e-40,1.3021907622610023e-20,3.5793440654049106e-30,1.4974411542052177e-33,0.0,7.91240018104808e-37,8.5792534249431e-31,2.81464252209224e-17,0.0,6.227146463092013e-18,4.654883293813644e-17,8.648421276990788e-26,4.957744327515501e-15,1.85450186317695e-30,6.71356775781832e-25,7.324773326778392e-49,3.417036946151859e-34,7.123400736709345e-33,4.164757316614792e-36,5.701928236840093e-40,0.0,2.2738135187319362e-23,0.0,1.4306381939525187e-19,2.9360466675733622e-36,4.2658358810142757e-19,1.5320985014158588e-35,0.0,1.2389890390459544e-32,0.0,3.4547133090153235e-34,8.199817172347899e-20,2.671644716410985e-27,9.921214583537643e-18,3.4450442852133413e-19,1.3077658684226295e-21,2.8557556052792957e-34,7.173350473470006e-23,3.040227160290005e-20,2.2397243973892397e-20,7.144018762927845e-19,9.193362273906671e-73,8.309855523228886e-18,1.687808814894164e-20,5.482958920175711e-20,3.0054852127993225e-19,0.0,6.735824987126871e-36,4.8949474374515775e-32,1.1039622831704355e-16,9.544923865977807e-20,4.395985270608953e-34,1.7329251610168315e-20,0.0,0.0,1.2389050198777653e-19,0.0,1.214398066517087e-17,7.52897369443173e-20,8.76091891583184e-17,0.0,2.7784568892997205e-23,1.111339155585106e-20,4.9887830561592174e-20,0.0,0.0,0.0,0.0,3.4191664085543774e-26,1.812350563458031e-49,1.0646535448010733e-20,0.0,1.0573834204187486e-21,1.7760977302664797e-19,2.86922948128004e-24,0.0,3.2130507295184756e-26,5.534439025661537e-46
0.024,0.22326239570289597,298.0000543514417,1.1915116631131921,0.6802708163663171,0.0,0.061269337875984056,2.5587179098722794e-17,0.05180530549799708,0.20665313663573878,3.142681136310245e-09,0.0,2.7970458192491696e-54,1.6407516401989286e-25,8.646959677512223e-24,1.3994253603789327e-06,0.0,1.3383382576103997e-25,1.5663043512530708e-12,4.2014159292858614e-14,8.019449684958126e-10,4.071955166205514e-11,7.157059862713897e-29,1.9390416260054417e-34,8.621384689440313e-19,1.3618051863304058e-13,4.7034241452820805e-32,7.785369206294795e-42,5.343519135504876e-12,6.284391140111183e-47,4.402289430180952e-35,4.915486096648806e-14,4.6413586248698335e-25,4.814899568277951e-14,3.8140504270116532e-31,3.5128709888665237e-12,1.9436839672290895e-13,1.2468930861661211e-29,3.9300395681636688e-28,5.594601590819598e-29,4.990249989370171e-31,4.517354565924246e-16,4.823779899597871e-28,1.9568036396059668e-10,2.1834330488457908e-14,2.8865197372084926e-13,5.9293597985113604e-12,6.222351721887591e-29,2.5601320080156874e-17,2.7339915774474625e-14,6.928195208112382e-14,5.77211236716492e-32,1.5750021873113624e-15,5.011307526811206e-16,1.1796854686985205e-13,1.0118550709314121e-14,1.4710372662566064e-17,7.817809758081928e-30,6.342382614105725e-51,6.39151195104914e-19,8.799332269525468e-48,1.3118321471499308e-29,9.787316563851784e-31,3.3838727578848674e-25,5.9860782327683e-21,2.322632373819755e-15,1.3671542443890652e-21,6.0850116880977855e-18,2.906049215617938e-28,5.1991631933657136e-14,7.351415061349355e-21,1.891298949728462e-40,1.420502272460423e-20,3.579488204116388e-30,4.2563432343108857e-32,0.0,3.3268921371929742e-34,8.593673699501398e-31,1.0486455520504065e-15,1.488939501010023e-18,2.903787646353093e-16,2.267739088485704e-15,1.9786548255933424e-24,1.4881320411638743e-13,9.75028309586647e-28,8.233074497963893e-23,1.31886702026362e-47,2.400321369601507e-31,2.419843195619688e-30,9.86368456561884e-35,5.702333134049793e-40,0.0,8.666271646036928e-22,2.07563908617559e-24,1.4306353831605393e-19,6.78677698803148e-35,2.8241862757945216e-17,4.354775297819769e-34,0.0,3.1779389707202634e-30,0.0,2.1693804996188917e-32,1.3971133862212171e-18,5.051151686564759e-26,5.590583435700886e-16,1.7962246962999254e-17,4.329551216259714e-20,3.5671355505718855e-31,1.5343887373140893e-22,2.058432186411414e-18,4.438002316569058e-19,4.3341273644037434e-17,1.1287865580645459e-70,4.955320701810576e-16,1.6906370773750384e-20,2.7867106209452214e-18,1.7005035801940858e-17,3.5064418308340255e-19,3.447228962089143e-33,6.608401286294306e-30,5.333086899645808e-15,6.336607347152609e-18,1.2499812538675146e-32,8.804419788439691e-19,0.0,5.018185133179502e-21,7.779475806503814e-18,0.0,5.749044898084214e-16,4.065067499075467e-18,3.5447946087092915e-15,0.0,2.139875917336762e-21,6.958571319910768e-19,6.180822857282206e-19,0.0,0.0,0.0,0.0,2.119477099791393e-24,7.677765668442918e-46,4.713769074824846e-19,0.0,1.1154314980595732e-21,1.1009680622089699e-17,2.3414461519903597e-22,0.0,1.991711822201087e-24,2.5808081747983875e-44
0.025,0.22327243084082735,298.00049199970215,1.1914581097755002,0.6802679740394569,0.0,0.06126971092109212,2.420847824213905e-16,0.05180501052412596,0.2066525893567174,2.903502694023578e-08,0.0,3.914291715851974e-52,5.1955084168244725e-24,9.969176612366363e-23,4.6760605885287635e-06,0.0,1.3387096599340557e-25,1.477811785416881e-11,5.49732261904799e-13,7.552345017025818e-09,4.944679816650133e-10,7.103101208022531e-27,1.7167990117660474e-32,8.157017870744419e-18,1.6588134389426824e-12,6.211558747512148e-30,8.415217625403077e-40,6.104474822542898e-11,7.181848008599774e-46,3.9396453101467254e-33,6.087884159587299e-13,4.3076772299537807e-23,6.720479024807289e-13,4.27093152562259e-29,4.1575578725353955e-11,2.479257165105882e-12,1.5041186558882275e-27,5.124176628050178e-26,6.714455758549205e-27,5.596196377249519e-29,6.360219658154703e-15,8.579719772293063e-27,1.8138399802222973e-09,3.006389841592338e-13,4.156841059725095e-12,6.830510708337579e-11,7.213475335122679e-28,4.556238801298941e-16,4.890539884580514e-13,1.0507106236452892e-12,7.519518377718237e-30,8.946315243927093e-15,2.8345698471394967e-15,2.043124662063093e-12,1.9121202509560818e-13,2.9364860711567644e-16,1.6569018745929779e-28,4.130837355133871e-49,6.045833546932712e-18,2.6355192309423578e-45,1.3118844013835504e-29,9.787722142765578e-31,1.067922440884932e-23,3.385776765878554e-20,1.3134323765667918e-14,7.73273109656868e-21,6.085335742325584e-18,2.906097780853929e-28,2.90578463225822e-13,1.797469385917281e-19,1.9239356555664486e-40,1.4809481129121262e-20,3.581639532150727e-30,4.907057715471559e-31,1.3007631707424789e-28,2.945434445558239e-32,8.84179520336076e-31,1.5590391687419175e-14,4.790767064833804e-17,5.327723912408786e-15,4.340264331349697e-14,1.8720747781305736e-23,1.852457765497963e-12,6.300117734181604e-26,3.060380024212476e-21,7.491614819277442e-47,7.744168665539938e-29,7.774419110233918e-29,2.0771783160705612e-33,5.70921920211738e-40,0.0,2.2474332991107452e-20,5.83328778723922e-23,1.4307034159821434e-19,7.967212790413839e-34,7.243199799068566e-16,5.016576278129149e-33,0.0,2.259400476733803e-28,0.0,5.2943182638828135e-31,3.00098731122529e-17,1.2350595236567394e-24,1.2308216928544597e-14,2.9259396140164827e-16,1.0550882878818125e-18,4.7554313033548514e-29,2.9763151434045666e-21,5.4063429983984283e-17,2.732265080191825e-18,1.0214832058269296e-15,2.1541004336964505e-67,1.1506646453939733e-14,1.7393749186547918e-20,5.580984719748499e-17,3.7557337662156644e-16,1.1092329435945625e-17,2.2555887187732416e-31,3.044473987909054e-28,1.0123970237528606e-13,1.5725381897311934e-16,1.4408472538238193e-31,1.7391673221146116e-17,0.0,2.2839929140874224e-19,1.8983197877778963e-16,0.0,1.0704188092975247e-14,8.644164128174419e-17,5.685427507731303e-14,4.997758510614692e-20,5.093075048981049e-20,1.735869356367335e-17,1.287476928863555e-17,0.0,0.0,0.0,0.0,4.767692603004195e-23,6.010743788067968e-43,8.73967553661434e-18,0.0,2.3462743187855177e-21,2.4753343921386394e-16,7.414226605495667e-21,1.5679767625826248e-20,4.4781117757471994e-23,4.736426007112792e-43
0.025500000000000002,0.22328967223313434,298.0024475767869,1.1913661109092633,0.6802633684699184,0.0,0.06127031805997169,1.254373809549409e-15,0.05180446846681578,0.20665164417532636,1.4716874426812125e-07,0.0,9.964025867836493e-50,5.778825478920692e-23,6.196917200210585e-22,1.0000996476246145e-05,0.0,1.3393823465597243e-25,7.622907758482484e-11,3.841235320727479e-12,3.895310358413772e-08,3.2229916003442283e-09,2.218860470548563e-25,4.610428397502548e-31,4.22673345250435e-17,1.084356313661695e-11,2.391974618366838e-28,2.686160278955643e-38,3.7597839515089347e-10,4.4772910604379873e-45,1.0572904498823401e-31,4.041659142188273e-12,1.3734989797392389e-21,4.98940611223281e-12,1.4085783291150534e-27,2.645998590368525e-10,1.6917923091367777e-11,5.319858207762788e-26,1.953157991675558e-24,2.4761009476671306e-25,1.849690962711506e-27,4.760645771903906e-14,8.156283176832832e-26,9.221305414250173e-09,2.2036800428146166e-12,3.178128048669975e-11,4.2395937713888693e-10,4.6284237480696774e-27,4.334977252464129e-15,4.59107137860653e-12,8.434674475481327e-12,2.8562655473302224e-28,3.112677986650751e-14,9.9280382977309e-15,1.859953132640682e-11,1.8914536197950594e-12,3.0610072105837103e-15,1.635877161170516e-27,9.220066315078771e-48,3.1314550613666205e-17,1.518195675850819e-43,1.312234733779469e-29,9.790406170833819e-31,1.189933794073578e-22,1.18574430940145e-19,4.598305969973498e-14,2.7081547226527512e-20,6.086828126285742e-18,2.9066445319780483e-28,9.970414055722183e-13,2.358194057599055e-18,3.76312736258533e-40,1.536395369429444e-20,3.599652335310676e-30,3.0502336706657007e-30,3.414246104967404e-27,7.909404830434664e-31,1.1042028869070622e-30,1.2283461870374194e-13,7.610587700936216e-16,5.123784699193222e-14,4.3458594842357026e-13,9.701145336851651e-23,1.2784253388366452e-11,1.359023912871971e-24,5.032774158561076e-20,2.6075363870094268e-46,8.026296150891349e-27,9.473506192222256e-28,2.154188201650566e-32,5.7711816142571315e-40,0.0,3.0477975034451437e-19,8.188895565594438e-22,1.431620258260195e-19,5.38894271492359e-33,9.035859749026737e-15,3.114001303410959e-32,0.0,5.9493855165396895e-27,0.0,6.696403394505832e-30,3.4873446406138976e-16,1.620461479780442e-23,1.409374405226174e-13,2.6434711551458037e-15,1.3515068365777826e-17,2.0364290167308422e-27,5.2446998000608904e-20,7.338578110942088e-16,1.3564137722852504e-17,1.2488655234669553e-14,1.4238242557010623e-64,1.3865802420649467e-13,2.171788486057292e-20,5.836354372663153e-16,4.313663658582918e-15,1.762838447910178e-16,4.870702184564352e-30,5.3615662617016634e-27,1.005814978265171e-12,2.0196640733218047e-15,8.95287521764371e-31,1.7945031761219947e-16,0.0,4.136535506987652e-18,2.4000043492084553e-15,0.0,1.0439753789376845e-13,9.574563160486112e-16,4.812014946688187e-13,7.072267584495505e-19,6.2668705442537805e-19,2.2426664974220253e-16,1.4813670079958037e-16,0.0,0.0,0.0,9.542694208969035e-27,5.570522214341445e-22,8.698822293548191e-41,8.499947672452483e-17,0.0,1.570380425072585e-20,2.8890031149072067e-15,1.0671060151014073e-19,4.114887301305211e-19,5.22696843806751e-22,4.558864598868469e-42
