grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_S(276),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1528),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2432),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(5529),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7159),Y_S(7174),Y_S(7175),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(10724),Y_S(11229),Y_S(11233),Y_S(11306),Y_S(11378),Y_S(11379),Y_S(11400),Y_S(11401),Y_S(11405),Y_S(11536),Y_S(11554),Y_S(11556),Y_S(11593),Y_S(11595),Y_S(13373),Y_S(14122),Y_S(14123),Y_S(14127),Y_S(14138),Y_S(14349),Y_S(14483),Y_S(14522),Y_S(14552),Y_S(14553),Y_S(14566),Y_S(14568),Y_S(14677),Y_S(15005),Y_S(15094),Y_S(15096),Y_S(15165),Y_S(15170),Y_S(15335),Y_S(15438),Y_S(15442),Y_S(15568),Y_S(15615),Y_S(15628),Y_S(15693),Y_S(15694),Y_S(15712),Y_S(15826),Y_S(15903),Y_S(16557),Y_S(17512),Y_S(17559),Y_S(18378),Y_S(18432),Y_S(18985),Y_S(18986),Y_S(18987),Y_S(19047),Y_S(19636),Y_S(19899),Y_S(20107)
0.0,0.04782972825100913,298.0,1.3107918028510999,0.6060122803976576,1.400090788681459e-16,0.16374276696284926,8.925300042918188e-13,0.046150248488480726,0.1840947021765984,8.269054322381738e-14,0.0,1.4127511986956133e-13,1.0731857437576846e-17,6.946515017484457e-14,0.0,1.9715913344660773e-09,9.307709581128883e-68,6.799069920569935e-17,1.5343351862957664e-14,4.273824490967069e-15,5.00615257753794e-14,0.0,3.65112404777566e-21,0.0,1.0739083693015049e-13,0.0,0.0,1.7476574419066688e-42,3.899507534573654e-16,7.637533122907372e-13,0.0,1.1812949530796055e-15,8.043298437474488e-25,0.0,1.974201079086917e-15,5.987710103625357e-15,7.325128408473479e-16,0.0,0.0,1.0231112768928839e-28,2.544243511224085e-24,1.6589530356603805e-17,1.1679073692981656e-14,6.560274239222591e-15,3.153573061536984e-15,4.3802520187132424e-14,7.56343803693677e-16,5.805736928079582e-16,0.0,0.0,0.0,2.681100808557195e-13,0.0,0.0,1.8710824869863216e-14,9.354182226641472e-14,0.0,0.0,1.0961112150293603e-14,0.0,0.0,2.1313596541089307e-19,1.0613428948833801e-42,5.850874227652969e-31,4.314351636000636e-32,1.654666946375196e-16,6.14986427472263e-20,2.4187430857619304e-14,6.124890650759159e-21,9.618954824433345e-20,5.643040696244499e-30,2.411267123488404e-14,0.0,1.479244136208956e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8343599057342255e-16,7.024419448530485e-18,1.7021692133095696e-15,0.0,8.186665441457227e-14,7.226582045704665e-29,0.0,2.7544503197528826e-15,1.267520954059255e-29,0.0,0.0,0.0,0.0,2.1199714346521922e-23,0.0,2.8975252464449893e-19,0.0,4.562566524496005e-40,0.0,4.6027668556511494e-17,9.968597403263503e-18,0.0,1.001193675539373e-15,4.1546013541117945e-15,2.6919872786428467e-16,0.0,0.0,2.1818702704774325e-15,3.0735713644348855e-16,1.3585420744341012e-25,0.0,2.1930199964180827e-21,9.089798245421705e-17,0.0,6.460466546837692e-14,1.62377610390319e-63,0.0,0.0,2.3815951286827332e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.296380804391946e-21,2.01527976756535e-19,2.3430568212669564e-15,1.7981972536491954e-44,0.0,0.0,0.0,9.411831664230002e-16,2.1788375068306957e-19,7.22066420820388e-24,1.085118787612942e-19,1.1972588322122858e-17,7.316384514770986e-26,0.0,0.0,0.0,0.0,0.0,0.0,9.94821049679804e-21,0.0,3.0180957427347664e-19,0.0,1.5565724569743087e-16,0.0,2.7141394461604434e-33,0.0,0.0,0.0,2.360553277823047e-16,0.0,6.371446106985893e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.794926889740256e-65,1.7743241475145787e-49,0.0,0.0,0.0,0.0,0.0,2.9609073531025993e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.898978648154179e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.090602550746893e-27,0.0,5.650526005330422e-21,1.2335978192225915e-15,2.381628519544668e-16,0.0,0.0,7.087189327640235e-30,5.987172884926143e-16,0.0,0.0,1.4010380843160475e-24,8.0565874385798985e-22,1.3147694936481203e-17,1.1392542662273947e-32,5.375070616965574e-29,3.3553847880781187e-32,0.0
0.016,0.047829742513272,298.0000000331109,1.3107914119895543,0.6060122567735401,1.400090776003913e-16,0.16374277433417134,3.201757449805738e-16,0.04615024695973796,0.18409469919899465,3.1849961702668213e-12,0.0,1.974574412405281e-21,1.0813112870461745e-17,1.8859635969946546e-21,0.0,2.2713719452857854e-08,0.0,6.79905780596588e-17,6.148508549205042e-13,4.486901942795841e-15,2.0102777933278813e-12,0.0,1.9408712707390446e-19,0.0,1.1689612481337938e-17,0.0,0.0,8.659770889574464e-40,2.693395393517155e-15,2.7426703721675944e-20,0.0,1.1813550375016714e-15,4.335302745746738e-23,0.0,1.238065310316552e-22,3.1190161583685874e-13,7.339389590799295e-16,0.0,0.0,6.403402773910334e-27,1.605385662478372e-22,1.6589110974517682e-17,2.0156931078805816e-22,2.60094511760262e-13,3.285522980012024e-15,4.382805404874717e-14,7.786920461388745e-16,5.809213889144123e-16,0.0,0.0,0.0,2.681548932299314e-13,0.0,0.0,1.504596844260264e-12,2.407378300500573e-13,4.1483939993545026e-17,0.0,1.0961115588692596e-14,0.0,0.0,2.3532719199801648e-17,1.2423646362751915e-40,1.030734574840748e-28,7.690131460526783e-30,1.1659578745685316e-20,8.454550028696557e-18,3.281279876743701e-12,6.436434989838816e-19,5.4207277728208014e-18,8.0447171567866665e-28,3.125792629669057e-12,0.0,1.717600772154327e-37,3.2390000814037457e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.5755642455344874e-14,1.0169488958734661e-15,1.7025112774971835e-15,0.0,4.820073982816313e-12,6.65053749972409e-27,0.0,1.2099043557051245e-20,1.1237519957183662e-27,0.0,0.0,0.0,0.0,1.911442362127459e-23,0.0,1.7997546574165588e-26,0.0,4.1812657671174616e-38,0.0,2.5429565828761202e-23,0.0,0.0,7.656246258077045e-23,0.0,0.0,0.0,0.0,0.0,3.0736082547786677e-16,1.817303262440032e-23,0.0,3.2441274186694053e-19,0.0,0.0,6.460467023777807e-14,1.900475611691081e-61,0.0,0.0,2.3815955981322695e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.8493496963772256e-21,3.015759494745161e-32,2.3432575488634098e-15,1.902857739305073e-42,0.0,0.0,0.0,9.411832668491182e-16,3.6237058154601843e-17,1.2130235814410663e-21,1.7989335317388112e-17,1.3553276788496733e-15,6.703677166468286e-27,0.0,0.0,0.0,0.0,0.0,0.0,2.0175895436145583e-21,0.0,0.0,0.0,1.563913756120219e-16,0.0,2.174467855870866e-31,0.0,0.0,0.0,2.360553306845964e-16,0.0,6.3715290175365915e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.120148122974374e-63,1.9263850731274392e-47,0.0,0.0,0.0,0.0,0.0,2.960907446341404e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41529260884971e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.088390041244765e-27,0.0,0.0,1.233597878630216e-15,2.3816290564552274e-16,0.0,0.0,9.918649804535497e-28,5.98717316257493e-16,0.0,0.0,1.3740055218702005e-22,3.360886849895094e-22,2.217493357175432e-15,1.8708390275555893e-30,7.6670786037399e-27,5.636815849891865e-30,0.0
0.032,0.04782990686070449,298.00000067653025,1.3107869079922232,0.6060119846514928,1.40009054972046e-16,0.16374285933775182,4.1385002965848125e-17,0.046150229318455485,0.18409466492677826,4.964366448063054e-11,0.0,2.82785430020888e-29,1.0831752414613302e-17,5.678389362133279e-26,0.0,2.6166703764838666e-07,0.0,6.79891770906917e-17,1.5281432293670778e-13,4.547186164544043e-15,2.1052155796088203e-11,0.0,1.269176045711962e-26,0.0,1.3944788876605853e-18,0.0,0.0,6.185331514345875e-43,1.0981675295000059e-13,9.96786702283308e-28,2.5463680847565827e-33,1.1845742697279292e-15,1.4808091033534388e-24,0.0,6.552336057744116e-30,3.27153015539748e-13,8.143139411511224e-16,0.0,0.0,7.103934269315236e-27,2.295334852208863e-28,1.6607605150627474e-17,0.0,9.812234546217337e-12,1.0679381558393831e-14,4.539338999476294e-14,2.221485459695668e-15,5.813096829170196e-16,0.0,0.0,0.0,2.712050675398812e-13,0.0,0.0,1.6969440655266257e-12,2.71804536386519e-13,8.243269480742708e-16,0.0,1.0961395328246613e-14,1.1359548291832268e-29,0.0,3.0401343550134275e-18,2.9106717070044063e-46,1.0307322133257865e-28,7.69011385983433e-30,7.502235192400173e-23,9.545563472850694e-18,3.704740824478055e-12,7.267016507874582e-19,5.4207272162430705e-18,8.0447609769070195e-28,5.832724854541722e-12,0.0,0.0,6.709286900663365e-19,2.8691664687493604e-29,0.0,0.0,0.0,0.0,0.0,5.5757366768751435e-14,2.5285205650183155e-16,1.7164203545256088e-15,9.398193714034454e-24,5.3875124635796526e-12,1.9841730650829526e-26,0.0,5.344023254773505e-26,9.340710592273071e-29,7.547305344747156e-31,1.7550999683992637e-38,0.0,0.0,1.9353799343908684e-23,0.0,2.857333999435674e-34,0.0,4.184045777228335e-38,0.0,1.3261682547654166e-25,0.0,0.0,9.756433801374973e-30,0.0,0.0,0.0,0.0,0.0,3.0736679669435084e-16,2.2553266443402787e-23,0.0,3.244131777264339e-19,0.0,0.0,6.460484961750876e-14,5.398511532440753e-67,0.0,5.392462131891725e-36,2.3816190630721494e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.849488661948098e-21,2.924277195071115e-32,2.343258753328392e-15,1.8610498780257647e-42,0.0,0.0,0.0,9.411897129852655e-16,3.581380709924604e-17,6.362695644086686e-22,1.8413200876551118e-17,1.3553289451162811e-15,3.516292203430032e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0892167365522366e-16,0.0,5.846881256623847e-36,0.0,0.0,0.0,2.360554256865437e-16,0.0,6.378462286405199e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.124633432814569e-63,1.928488776020613e-47,0.0,0.0,0.0,0.0,0.0,2.9609085277788833e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2237697398498347e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.0862201248266774e-27,0.0,0.0,1.2335986116576086e-15,2.3816350030719966e-16,0.0,0.0,4.885380729892659e-28,5.987176416377646e-16,0.0,0.0,1.2452557488637725e-22,1.525542835036322e-22,2.2174981880613642e-15,1.0711238546116847e-30,4.511673866896353e-27,3.316970754034318e-30,0.0
0.036000000000000004,0.04783021855621565,298.0000047534397,1.3107783659576775,0.6060114694444637,1.4000900572518636e-16,0.16374302031593016,2.3819865023739226e-17,0.046150195636804836,0.18409459983546722,3.4015647516492105e-10,0.0,1.775683671568024e-36,1.083560595245242e-17,8.912780105731945e-26,0.0,7.14193910074086e-07,0.0,6.798664752231516e-17,8.801961083217275e-14,5.000167945386208e-15,1.4249212267652452e-10,1.3544764973319234e-12,0.0,3.651489748140153e-33,8.025880419654757e-19,0.0,0.0,1.613338567051456e-42,9.524751696824404e-13,1.5182681422886372e-34,8.664609147668514e-34,1.2123500720608392e-15,4.840987959566262e-25,0.0,0.0,4.520163237943212e-13,1.5266466231318686e-15,0.0,0.0,7.233825855521274e-27,0.0,1.679491686554072e-17,0.0,6.984189684387447e-11,7.61096414274681e-14,6.05346169001634e-14,1.6910873637307395e-14,5.814078457371767e-16,0.0,0.0,0.0,3.0393378185544003e-13,0.0,0.0,1.7247006530711468e-12,2.762424907634973e-13,1.038690291872543e-14,0.0,1.0965369040959971e-14,1.7118920093506573e-29,0.0,1.749753974596034e-18,2.6100513490561768e-46,1.0307282200787352e-28,7.690084181970602e-30,7.521882123892413e-23,9.701365830363458e-18,3.765210570409223e-12,7.385618984272878e-19,5.420728122449226e-18,8.04471793859909e-28,6.219794895567202e-12,0.0,0.0,7.576857424266681e-19,2.869244994281192e-29,0.0,0.0,5.628851360513381e-33,0.0,0.0,5.5758105536794414e-14,1.4563874794729223e-16,1.9074827722387867e-15,5.3320717443732e-24,5.468469213249007e-12,1.1277479379004287e-25,0.0,9.647110540875196e-31,5.444131064276267e-29,8.740286647436231e-31,1.7622577059554138e-38,0.0,0.0,1.9415403300641104e-23,0.0,2.7425005487358462e-33,0.0,4.184725284629811e-38,0.0,1.3252636994804784e-25,0.0,0.0,3.856550751090417e-30,0.0,0.0,0.0,0.0,0.0,3.073709388143576e-16,2.3179079095379916e-23,0.0,3.244141618178525e-19,0.0,0.0,6.460734415717766e-14,8.293248581611317e-68,2.8212390974272506e-18,1.895311914976989e-36,2.381975094810001e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.851898814555398e-21,2.9242968615251044e-32,2.343263706203166e-15,1.7939135076246513e-42,0.0,0.0,0.0,9.412864523029995e-16,3.580453815582109e-17,5.19477260695978e-22,1.8422627093001746e-17,1.355338856110532e-15,2.87084923483338e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03542691585616e-16,0.0,5.349027634771437e-36,0.0,0.0,0.0,2.3605561440435843e-16,0.0,6.469891881327623e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.1837637037238355e-63,1.956133970840146e-47,0.0,0.0,0.0,0.0,0.0,2.9609107369298193e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2237804239874838e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.085745747014767e-27,0.0,0.0,1.2336010010481372e-15,2.381645152122578e-16,0.0,0.0,3.9312631993945986e-28,5.987183092783153e-16,0.0,0.0,1.162626254595034e-22,1.191152296574402e-22,2.217500376820041e-15,9.042870202889133e-31,3.838522654362558e-27,2.8220721509292952e-30,0.0
0.04,0.04783135471518312,298.00004874985893,1.310747230402198,0.6060096002290924,1.400088166481736e-16,0.16374360465263962,1.402331657240914e-17,0.046150070899644416,0.1840943616295529,3.436259611632625e-09,0.0,1.1149024682149729e-43,1.0863671905059274e-17,1.7263198865129812e-25,9.748863170022722e-29,2.3569147349014744e-06,0.0,6.79779796907349e-17,5.183075793135188e-14,1.1867775457696968e-14,1.4545489345482256e-09,3.903507344694518e-11,0.0,1.2473309722172061e-33,4.725012751033045e-19,0.0,0.0,1.0674565055427662e-41,1.2063888592774946e-11,2.312592577929342e-41,2.8838341586635024e-34,1.6125079462544159e-15,1.5980739226889437e-25,4.691916913338462e-15,0.0,2.162567142730211e-12,1.2054990855473147e-14,0.0,0.0,7.364886168854542e-27,0.0,1.9878955374117644e-17,0.0,7.094697872795669e-10,1.0417947533299107e-12,3.039565100361999e-13,2.650164303186852e-13,5.815013672029708e-16,1.4619542565756436e-32,0.0,3.06855830691555e-14,8.854789510675636e-13,0.0,0.0,1.7493845264266436e-12,2.7891265771636397e-13,2.0556341920236355e-13,0.0,1.1059365895119934e-14,1.9201595597420272e-29,0.0,1.0301160782940559e-18,2.8670703122458912e-46,1.030718615862398e-28,7.690013768244836e-30,7.573459983249788e-23,9.794931848390724e-18,3.801518898384825e-12,7.456819250392473e-19,5.420751571447097e-18,8.044591777358856e-28,6.45153345805761e-12,0.0,0.0,8.444436548537788e-19,2.869305128648046e-29,1.4107451913512702e-36,0.0,1.7333008530769553e-33,0.0,0.0,5.575978507593981e-14,8.575722705577281e-17,6.230628895816617e-15,3.0645523183575204e-24,5.525454541818218e-12,1.342966622596478e-24,0.0,1.7416953881411713e-35,3.187961181694529e-29,9.87534155742674e-31,1.7690629673034006e-38,0.0,0.0,1.9478041176955284e-23,0.0,2.7429805832205867e-33,0.0,4.185310577751932e-38,1.7036410789475912e-28,1.324918741658933e-25,0.0,0.0,3.857399669382001e-30,0.0,0.0,0.0,0.0,0.0,3.0744497368882563e-16,2.3539604923662922e-23,0.0,3.244236846523323e-19,0.0,0.0,6.467565964185804e-14,8.301104705052527e-68,1.354494199816933e-16,6.308047290411445e-37,2.3912456938703823e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.9260549682420924e-21,2.9244127095754565e-32,2.3433423028402624e-15,1.709234969263287e-42,0.0,0.0,0.0,9.438136663633964e-16,3.580387157597315e-17,4.246320590343033e-22,1.842355413962357e-17,1.3555937181105045e-15,2.346697180064245e-27,0.0,6.58677353280573e-19,0.0,0.0,0.0,0.0,4.825675599357629e-21,0.0,0.0,0.0,1.1929973285770034e-14,0.0,1.0181100268529085e-35,0.0,0.0,0.0,2.360563022608264e-16,0.0,8.454407276778248e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.467154537488405e-63,2.556167990982751e-47,0.0,0.0,0.0,0.0,0.0,2.9609190769781016e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223845224758888e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.085461782166884e-27,0.0,0.0,1.2336451419575646e-15,2.381682114702813e-16,0.0,0.0,3.1950336806571867e-28,5.987224702561673e-16,0.0,0.0,1.0566857271032629e-22,9.427848954675698e-23,2.2175084472131405e-15,7.644565259813197e-31,3.2646011538195185e-27,2.400130140724756e-30,0.0
0.044,0.04783552976451533,298.00052351040944,1.3106328291372358,0.6060028227881492,1.4000812592071814e-16,0.16374572597062625,1.396408272478784e-17,0.0461495942714074,0.18409347613958485,3.6437513050765615e-08,6.125022574265428e-41,7.000746131945407e-51,1.1526604099028374e-17,5.996244550465502e-25,0.0,8.320422081433835e-06,0.0,6.79487495014534e-17,5.163056459801108e-14,1.1623537349480921e-13,1.563079406183601e-08,5.707398819050711e-10,0.0,3.029937573204137e-34,4.706462126145612e-19,0.0,1.0096310507329379e-32,1.3997404688947592e-40,1.5858635846858435e-10,1.9078611363034038e-45,1.0239853363481062e-34,7.377736079362616e-15,5.630026204780882e-26,1.342001298015656e-13,1.3943022143463099e-30,2.5596982269259132e-11,1.6767093562776644e-13,5.4885232637400844e-30,1.4746446082089622e-28,8.35869859341558e-27,1.9451500440487716e-30,7.0634534043777e-17,0.0,7.525107521062957e-09,1.5294881940455666e-11,4.217538419711568e-12,4.455700142051763e-12,5.815193088109176e-16,0.0,0.0,9.370722629603386e-13,1.1219154510210655e-11,1.5480929207955773e-30,6.112928248419954e-30,1.9382867370815903e-12,2.8211594808628574e-13,4.190070643111098e-12,1.1442430926233998e-15,1.3286838092004998e-14,5.159966263781898e-29,2.0000324860990748e-38,1.025662300378348e-18,3.597683709140964e-46,1.0307365351877652e-28,7.690160860135447e-30,7.837320205927641e-23,9.906601334056415e-18,3.844786686350977e-12,7.541756814426527e-19,5.4210542299614215e-18,8.044458293269992e-28,6.715619941231669e-12,0.0,0.0,9.31252417308197e-19,2.8697942110426184e-29,0.0,0.0,1.4444664320619768e-34,0.0,0.0,5.576870406169268e-14,8.539796177765089e-17,1.0405597302210827e-13,3.0534380860130302e-24,5.703734469204262e-12,1.771712630553213e-23,0.0,3.1451079385656425e-40,1.9899137672353546e-29,1.1268711869961604e-30,1.7777041647840159e-38,0.0,0.0,1.9541517186840664e-23,0.0,0.0,0.0,4.1852328133067516e-38,5.998896738896671e-25,1.32480190844571e-25,1.3597082141692766e-27,0.0,3.878776859369929e-30,0.0,0.0,3.5987014825849674e-15,0.0,0.0,3.095645743845804e-16,2.37502492314599e-23,0.0,3.247148168684081e-19,0.0,0.0,6.65886064194525e-14,9.66803518614746e-68,3.809353890628823e-15,2.2399376461861315e-37,2.6337494800377323e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.212181555734195e-21,2.9267233628294186e-32,2.3450399946272068e-15,1.6199021069157072e-42,0.0,1.129636357542037e-15,0.0,1.0103057850265436e-15,3.580448032330312e-17,3.476162089076669e-22,1.8423964515448703e-17,1.3628672108020945e-15,1.9210967738461235e-27,0.0,4.537463338205247e-17,0.0,0.0,0.0,1.492331071936051e-19,3.194301705565693e-19,0.0,0.0,0.0,2.201332996516525e-13,0.0,2.0154471396269085e-35,0.0,0.0,0.0,2.3605880057115216e-16,0.0,5.15322122353767e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.3330528261788893e-62,1.5582487188955663e-46,0.0,0.0,0.0,0.0,0.0,2.9609506557484748e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22414437753127e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.085864826828951e-27,0.0,0.0,1.2350855871869503e-15,2.381928433378386e-16,0.0,0.0,2.6501082926016364e-28,5.987988768554505e-16,0.0,0.0,9.57377207450104e-23,7.636154251792134e-23,2.2175382671731817e-15,6.554207874779599e-31,2.8126633652464625e-27,2.067899725973546e-30,0.0
0.048,0.04785123373878451,298.0056433173984,1.3102027005883596,0.6059782737355119,1.400056596191433e-16,0.16375343485782107,6.983975533917385e-17,0.04614763417535352,0.18409003611311966,3.882460972409994e-07,3.5044851993388763e-41,0.0,2.825815313543858e-17,1.0755812422461868e-23,0.0,2.9972668653380024e-05,0.0,6.785126958625751e-17,2.5902639664150843e-13,1.8363466355173107e-12,1.6882029495943732e-07,8.074483197304483e-09,0.0,1.091528305686199e-33,2.3532586345596056e-18,4.4682411731063496e-14,6.559901920446186e-30,9.330672240264599e-39,2.090984844345817e-09,2.497474510816019e-44,3.86370923224207e-34,9.04501185654963e-14,2.261309500285324e-25,2.2458627908242445e-12,1.1496450270592416e-28,3.46688411576744e-10,2.4681410051401684e-12,4.93047526707864e-28,5.01264779381134e-26,2.654991162712141e-26,1.494523431187977e-28,9.06025474578745e-16,0.0,8.01598765410755e-08,2.256908253170109e-10,6.714527786901838e-11,7.524782852330063e-11,5.804846435267617e-16,0.0,0.0,2.000025987904292e-11,1.9486384927275358e-10,1.7028625072619747e-28,5.425860451180074e-28,5.5620077657239946e-12,3.0158675320473405e-13,8.554335285684237e-11,2.7830060247200768e-14,6.609212994907733e-14,8.473272893861794e-28,0.0,5.1276509894006585e-18,4.938624059196748e-45,1.0313708689009077e-28,7.695038105104213e-30,1.4083382409930944e-22,1.058640564510339e-17,4.107784631235782e-12,8.059434763078085e-19,5.424499105440096e-18,8.0474725435645805e-28,8.104329946172794e-12,0.0,0.0,1.0202819668800104e-18,2.875923663421963e-29,0.0,0.0,1.4700522950019868e-33,0.0,7.051172423019497e-15,5.59145953991987e-14,4.281669538351144e-16,2.317931954722136e-12,1.600584341310387e-23,7.768420560623155e-12,2.4920176037291524e-22,4.825616573100515e-20,5.24476910301734e-44,4.516213185448954e-29,1.788779704942228e-30,1.821304810383873e-38,0.0,1.5874670298802274e-18,1.960749863554058e-23,0.0,1.0430241981848006e-33,0.0,4.178244670533541e-38,2.0340812957050246e-23,1.325936907818751e-25,8.366554908950555e-26,0.0,4.483642315897249e-30,0.0,0.0,1.0044322242436642e-13,0.0,0.0,3.720893087976315e-16,2.4135148326072253e-23,0.0,3.3663130029153743e-19,0.0,0.0,1.2031347281561644e-13,1.7928808162605365e-67,1.0539366674266428e-13,8.448347541172238e-37,8.981903262408203e-15,0.0,0.0,9.321650563692284e-34,4.23540029545059e-31,1.8496068736401604e-12,0.0,7.671135457265306e-20,2.9776010946545445e-32,2.384115872323465e-15,1.5639089318683245e-42,0.0,5.147154398309139e-14,0.0,2.761647548117999e-15,3.5815282220724295e-17,2.849989338995531e-22,1.842933917705268e-17,1.5734192905616766e-15,1.5752496126106096e-27,0.0,1.1723168426769522e-15,0.0,0.0,0.0,5.2928534317072916e-18,1.0673211574238477e-17,0.0,0.0,0.0,4.11661663630324e-12,0.0,0.0,0.0,0.0,0.0,2.36067941188986e-16,0.0,9.867342974815507e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.395611444596987e-61,2.98762001911234e-45,2.808537872906803e-15,0.0,0.0,0.0,0.0,2.9610709498392894e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2259114493603614e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.090462860375871e-27,0.0,0.0,1.2865422889528281e-15,2.3881474692366884e-16,0.0,0.0,3.8640295777149575e-28,6.012503228494308e-16,0.0,0.0,1.5960982203133307e-22,1.0654301116982113e-22,2.2176506216293357e-15,1.0075657779464488e-30,4.35726408722761e-27,3.2040609441752676e-30,0.0
