grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.2878430240094766,298.0,1.1506922860633813,0.7092418075486194,0.0,0.021292787262705313,0.0,0.05401158804385064,0.21545381714481632,1.197382002729479e-22,0.0,1.4497320728935736e-20,0.0,1.3186215458582831e-20,0.0,8.222265497696967e-15,0.0,0.0,5.226739506511935e-21,2.5883295866854944e-22,0.0,1.3022383815428535e-22,1.1551774945181458e-28,6.604786819159079e-21,5.675364191754956e-22,1.4230347126252346e-23,0.0,8.433648195388765e-47,0.0,5.0802861950834565e-21,2.2311591214295535e-36,1.7120116961260504e-22,0.0,0.0,1.6534994828327442e-21,2.1404091865046698e-22,1.747203183171561e-22,3.2776524256457805e-22,0.0,2.959384544492543e-36,8.764362545545356e-30,1.0275241170288817e-21,0.0,0.0,1.0021914857960353e-20,0.0,1.2574358194102482e-20,2.5397258986523165e-21,0.0,1.5472444735907875e-22,2.2841877570591202e-23,0.0,4.026599609956064e-21,3.1921278718082125e-23,0.0,4.1492923374934964e-21,0.0,0.0,1.0756878417832161e-32,0.0,1.5975082652139432e-28,0.0,3.1446782994453955e-33,2.3184990187688672e-34,3.037970216028247e-22,0.0,0.0,0.0,3.744331421931478e-20,2.7161793353747635e-31,0.0,3.279753985560113e-22,0.0,0.0,1.0788272415962478e-22,0.0,0.0,2.721254559070686e-29,0.0,2.433319065536128e-24,1.4499990898067282e-23,0.0,0.0,0.0,2.6955905642325154e-38,0.0,7.825537628381844e-57,3.116257884384167e-38,1.7666892154492887e-37,1.1390284549299945e-40,2.4035010478541615e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788442762107834e-21,2.9069942503821953e-22,7.058563541229372e-30,0.0,3.0192514725575e-23,5.5886513286497e-24,2.9260368509460117e-36,0.0,0.0,0.0,0.0,0.0,1.4160656785606161e-69,0.0,1.6754154773847646e-40,2.409117829783426e-22,1.8316033440956794e-23,3.6981669698825717e-44,0.0,0.0,0.0,1.0195584266389243e-26,1.4420042091420305e-40,3.629510908997858e-21,0.0,0.0,0.0,1.3611691134199414e-21,0.0,0.0,0.0,7.619116934098318e-24,3.0749479250019173e-22,3.965677137299639e-22,1.4190505324903086e-21,1.7103638288063737e-24,0.0,0.0,7.913217221142457e-26,0.0
0.008,0.2878430240104122,298.0,1.1506922860596407,0.7092418075484266,0.0,0.021292787262714406,6.786209492541634e-24,0.05401158804382802,0.21545381714477044,1.3315478526455674e-20,0.0,2.2970497668537663e-27,0.0,2.0069323307078093e-26,0.0,2.606406113506901e-13,0.0,0.0,5.929911899789675e-19,0.0,0.0,1.959646756378491e-20,1.7300826566110022e-26,2.5948003064870426e-27,0.0,2.1494371621587963e-21,0.0,1.1785658477645072e-44,0.0,2.113101030818559e-27,2.2857279939207842e-34,1.7122847041849322e-22,0.0,0.0,1.1884124150515789e-27,3.136588237187539e-20,1.7187297576072958e-22,2.7788412129977216e-27,2.388961798461137e-38,5.200910481239207e-34,1.5409788546187147e-27,1.02752418713004e-21,0.0,0.0,1.0021985831855725e-20,0.0,1.2574360520948836e-20,2.5397600892103333e-21,0.0,1.1840837210530643e-22,5.208713900912589e-21,0.0,2.4200436956942584e-23,2.903953466957067e-22,0.0,4.149602644724422e-21,0.0,0.0,2.4445170043936733e-30,0.0,4.9100183157024353e-26,0.0,1.5300766845554437e-30,1.1415636124661815e-31,1.4541905110030324e-26,0.0,0.0,0.0,6.3441069938101456e-18,1.0746743958459562e-28,0.0,3.3395181826855175e-22,0.0,0.0,1.2133796358957275e-28,0.0,0.0,4.481582620909732e-27,0.0,4.549130517850442e-22,5.911918996668824e-21,0.0,0.0,0.0,6.915520665944251e-36,0.0,2.4318361883915098e-54,7.715361549906751e-36,7.356633387557792e-35,7.232137339991816e-38,1.213773133082538e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5853227649708565e-27,0.0,2.294777048595492e-27,0.0,0.0,6.859932305825649e-23,1.0805896678945463e-33,0.0,0.0,0.0,0.0,0.0,4.6076003738978836e-67,0.0,5.503848223118856e-38,2.4091178308354544e-22,1.831603343303265e-23,1.0142471611667054e-41,0.0,0.0,0.0,1.0202998041042811e-26,4.5298267567023047e-38,3.629510911273646e-21,0.0,0.0,0.0,1.3611691134002933e-21,0.0,0.0,0.0,2.4014122208055567e-21,3.074947965708738e-22,3.9656771521068336e-22,1.4190505225426536e-21,0.0,0.0,0.0,0.0,0.0
0.016,0.28784302404007267,298.0,1.150692285941069,0.70924180754231,0.0,0.021292787263002613,2.9115954041545538e-24,0.05401158804311054,0.21545381714331469,1.1289693063144513e-18,0.0,3.671634103549229e-34,0.0,2.8274855092590504e-32,0.0,8.262125959893731e-12,0.0,0.0,5.91825029101149e-19,0.0,1.8292652702674494e-19,2.0328636616020296e-20,3.0799032680256304e-32,1.0253786481362543e-33,9.808631394243967e-26,2.174391535676073e-21,3.582257485646688e-40,2.0240417967355105e-51,5.937527266402553e-23,8.826651587946196e-34,1.0496875659316177e-40,1.7542630094571407e-22,0.0,0.0,8.577395049817207e-34,3.1426620280782716e-20,1.7597882748671376e-22,2.3649037405573786e-32,4.81881210260838e-39,1.4874162697300616e-33,2.536896328281372e-32,1.0275322791130942e-21,9.691010343720947e-34,1.3556587969285076e-20,1.0033234293654936e-20,0.0,1.2574806701505942e-20,2.5439514054989785e-21,0.0,6.169531505292015e-23,5.239748354564686e-21,0.0,1.4592590766973205e-25,4.1939399730124326e-22,0.0,4.1496165275654265e-21,0.0,0.0,2.3883717262274605e-36,0.0,2.4416938000552297e-26,0.0,1.5300766844501944e-30,1.1415636123876749e-31,7.768111240538188e-30,0.0,0.0,0.0,6.34410709280989e-18,1.0747893225814826e-28,0.0,3.339664746585238e-22,0.0,1.4249481076315848e-22,4.1479839255037685e-31,0.0,0.0,2.8610958996304532e-33,0.0,4.549224725754449e-22,5.911944067938757e-21,0.0,7.338412075050817e-32,1.1324819051684275e-21,6.898723340017645e-36,0.0,3.512227233746438e-54,1.156736044731965e-37,4.427974836545554e-37,2.472334534641757e-40,1.2179155387122423e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4157377975911417e-33,0.0,2.294650183949351e-27,0.0,0.0,1.3161014991364572e-22,1.0800935943398125e-33,0.0,0.0,0.0,0.0,0.0,1.0037770208348034e-72,0.0,6.075939727396425e-44,2.4091178321321883e-22,1.8316033510138307e-23,9.810976411987166e-42,0.0,0.0,0.0,1.0202998041449803e-26,4.5298275992887736e-38,3.629510916410408e-21,0.0,0.0,0.0,1.3611691134204522e-21,0.0,0.0,0.0,2.4014143445490085e-21,3.0749479671923886e-22,3.9656771524701323e-22,1.4190508873069149e-21,0.0,0.0,0.0,0.0,0.0
0.018000000000000002,0.28784302418976226,298.0000000000005,1.150692285342664,0.7092418075114417,0.0,0.021292787264457113,2.9938284257437557e-24,0.054011588039489605,0.21545381713596784,2.059222370655873e-17,0.0,2.4294527372516164e-40,0.0,6.438140183229996e-37,0.0,4.8643749548317367e-11,0.0,0.0,6.141316825973297e-19,0.0,3.702313137879226e-18,3.7617241540213975e-20,2.4019967729296626e-35,1.65113987763426e-39,1.0087277451951539e-25,2.5148820940207095e-21,1.7503648604118804e-42,0.0,1.6409210539155773e-21,1.4997828320571267e-39,1.4668353295987505e-46,2.7667531442008047e-22,0.0,0.0,2.517850147358253e-39,3.282285253150195e-20,2.7840361649455975e-22,8.207803826569883e-37,4.800955963131921e-39,1.4894214893873178e-33,1.6462727005666112e-36,1.0277565605697393e-21,8.733863292805398e-34,3.392303904098443e-19,1.0312829240549244e-20,0.0,1.2587448843366119e-20,2.637308280095687e-21,0.0,4.650040812077923e-23,5.24011722696096e-21,0.0,3.5029591783346504e-27,4.53651014379388e-22,0.0,4.150472831262673e-21,0.0,0.0,1.4457496649126226e-37,0.0,2.5103796321843757e-26,0.0,1.5300766838636764e-30,1.1415636119501976e-31,7.706450715629451e-30,0.0,0.0,0.0,6.344107092593941e-18,1.074789333814296e-28,0.0,3.3397013718357176e-22,6.571914119249468e-41,2.4949533891746626e-22,4.14662666996735e-31,0.0,0.0,5.051553637653471e-39,0.0,4.550860906994738e-22,5.91194409221625e-21,0.0,7.553721824517606e-32,2.1240305049470815e-21,6.892485099593766e-36,0.0,3.799117027202508e-54,6.69428245597414e-39,4.421937217034701e-37,2.471525558245557e-40,1.2189508044817294e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.655875784807759e-36,0.0,2.2946753538645436e-27,0.0,0.0,1.4736285663344665e-22,1.0795924086219273e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9318670717836518e-49,2.409117859507778e-22,1.8316033483800087e-23,9.737793676220684e-42,0.0,0.0,0.0,1.0202998088619533e-26,4.5298473792491123e-38,3.629510925112873e-21,0.0,0.0,0.0,1.3611691134882205e-21,0.0,0.0,0.0,2.4014143501482887e-21,3.0749479662261248e-22,3.9656771635230697e-22,1.4190619376276368e-21,0.0,0.0,0.0,0.0,0.0
0.02,0.2878430254883022,298.0000000000137,1.1506922801515713,0.7092418072436643,0.0,0.021292787277074662,6.260548538764246e-24,0.05401158800807788,0.21545381707223518,5.761818988923184e-16,0.0,1.6075241093537654e-46,0.0,1.083321500021508e-35,0.0,3.989472874635929e-10,0.0,0.0,1.2814662728149806e-18,0.0,1.0653637245793195e-16,7.011745476099025e-19,2.3808911825281066e-35,0.0,2.1094219279122593e-25,1.552565326281264e-20,1.117993258445392e-43,0.0,5.86028182523203e-20,2.5483600685312193e-45,7.855850758048805e-48,4.244725290784254e-21,4.67562402539179e-39,0.0,2.737611810218536e-44,8.501941009427586e-20,4.428097827580903e-21,3.61822342380014e-39,4.8036075033067397e-39,1.4867351220485208e-33,2.517039614925587e-38,1.0378257419902528e-21,5.734829072024808e-34,9.682793433777135e-18,2.1600077299075463e-20,0.0,1.3168110671144061e-20,6.024521071016532e-21,0.0,3.053306602335938e-23,5.253447188487737e-21,0.0,8.408846022286025e-29,5.503433519193152e-22,0.0,4.19838387457524e-21,0.0,0.0,3.023991437219826e-37,0.0,5.24890372734185e-26,0.0,1.5300766787778165e-30,1.1415636081557421e-31,7.706693787993396e-30,0.0,0.0,0.0,6.344107090728011e-18,1.0747893292930536e-28,0.0,3.3397380103225945e-22,6.57195902041245e-41,3.564958664339403e-22,4.146626783364827e-31,0.0,0.0,0.0,0.0,4.62858792584342e-22,5.911944161023429e-21,0.0,1.5960924294404262e-31,7.587996328140613e-21,6.885289122996343e-36,0.0,4.608806418460124e-54,3.869572047429548e-40,4.417914862690342e-37,2.4715256234385153e-40,1.2199860710207157e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.650812878774053e-36,0.0,2.2947005244948175e-27,0.0,0.0,1.6311556371299324e-22,1.0788430797380227e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963174798838434e-51,2.409119590341128e-22,1.8316033946260065e-23,9.663532194491137e-42,0.0,0.0,0.0,1.0203001732404937e-26,4.5305608124185864e-38,3.6295109551617014e-21,0.0,0.0,0.0,1.3611691186132066e-21,0.0,0.0,0.0,2.401414697278209e-21,3.074947967185979e-22,3.9656778865648794e-22,1.4195911832907848e-21,0.0,0.0,0.0,0.0,0.0
0.022,0.28784303675314926,298.0000000003778,1.1506922351187898,0.7092418049207513,0.0,0.021292787386529618,1.0157832342344297e-22,0.05401158773556831,0.21545381651936152,1.6436056824429868e-14,0.0,1.0835991900748046e-52,0.0,1.5384283206329931e-33,5.6456985658458825e-31,3.437769411976274e-09,0.0,0.0,2.0747894706365456e-17,5.066389945516691e-20,3.1112770157674075e-15,2.6169297052943036e-17,2.3773807323542462e-35,0.0,3.422613657291159e-24,5.164224766034642e-19,1.7318780304582073e-43,0.0,2.110176564553839e-18,4.394406847200836e-51,7.357678723572429e-46,1.5975657270359637e-19,2.9160637278464814e-35,1.6568887063641257e-20,1.037999546186954e-42,2.036328106590606e-18,1.7255115432523376e-19,5.684183011057033e-39,5.897111947093069e-39,1.4837264263132526e-33,2.4884652378337196e-38,1.4898770822993898e-21,2.680291226686463e-34,2.77749097516735e-16,4.772662719751107e-19,0.0,3.983810698780153e-20,1.2892247511631676e-19,1.353437481838697e-36,1.427022941013221e-23,6.0261554286545996e-21,2.0456749284818195e-22,2.0316127425793132e-30,2.1812642029370763e-21,0.0,6.870207484172007e-21,0.0,0.0,4.9180293004540166e-36,1.5575854535378954e-53,8.515509631943226e-25,5.297969279253427e-56,1.530076634720812e-30,1.1415635752871266e-31,7.714640930090409e-30,0.0,0.0,0.0,6.344107074743569e-18,1.0747892900644024e-28,0.0,3.339775532549619e-22,6.571959057445624e-41,4.634963891523435e-22,4.146626950502191e-31,9.32695575425347e-40,0.0,0.0,0.0,8.321057841787187e-22,5.911945929861876e-21,0.0,2.6126265885071503e-30,1.6196078797458387e-19,6.87718360961571e-36,0.0,1.8265143336837134e-53,3.386750472199827e-40,4.4140058281690564e-37,2.4715257207754425e-40,1.2210213397505978e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65088898204757e-36,0.0,2.2947263110012655e-27,0.0,0.0,1.7886830457470223e-22,1.077908033192095e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8369953066395487e-49,2.4092435893462404e-22,1.8316082833453576e-23,9.58806987157801e-42,9.200292940056438e-38,1.2453529255206536e-23,0.0,1.020330765056571e-26,4.5564489316714405e-38,3.629512263871513e-21,0.0,0.0,0.0,1.361169446101786e-21,0.0,0.0,0.0,2.4014421371376322e-21,3.0749480014966767e-22,3.965727659478884e-22,1.4449301470782282e-21,0.0,0.0,0.0,0.0,0.0
0.023,0.287843074808951,298.0000000041875,1.1506920829854939,0.7092417970738961,0.0,0.021292787756274256,1.1601491040931857e-21,0.054011586814834915,0.21545381465167374,1.8819476953223301e-13,9.26662843073919e-53,1.5146031576031878e-58,0.0,7.005626375046407e-32,7.988957547884946e-30,1.3703092510276235e-08,0.0,0.0,2.3594100788040683e-16,1.3032211433595489e-18,3.6410544154188666e-14,3.959142033350857e-16,2.388468499269849e-35,7.844361811030851e-43,3.9091412177544924e-23,7.811884998509026e-18,1.299559629937932e-41,1.6958242766881407e-51,3.0075640088090423e-17,3.5115291333032815e-52,8.815912666329702e-44,2.4646950131952273e-18,4.5886414238821425e-33,3.005245011247141e-19,1.4223277293857939e-40,2.963553602461645e-17,2.7478539180365438e-18,5.017445571560745e-38,1.9790892774701436e-37,1.4822201626210406e-33,2.4977646168416886e-38,9.156871369042842e-21,2.30716057517617e-34,3.1953103391974182e-15,7.432441432513607e-18,4.148455682195971e-19,5.02532587007843e-19,1.816446486055623e-18,1.9152796223261305e-35,1.228362653172482e-23,2.2859097427926823e-20,4.741475064964431e-21,9.698639389509554e-32,1.3637795521998296e-20,5.446377918336939e-21,6.307487396169184e-20,4.305336566882827e-22,0.0,5.661404367255631e-35,1.1349267608448357e-53,9.723517701306927e-24,6.628574827305396e-56,1.530076486534788e-30,1.141563464744132e-31,7.837624074921319e-30,2.1834805701433822e-26,8.46831851792134e-21,1.4960539285485948e-26,6.344107022835972e-18,1.0747891579506543e-28,9.424087054195486e-19,3.339820482304318e-22,6.571959186465256e-41,5.169966479689281e-22,4.1466271924472825e-31,1.3198129685638703e-38,0.0,0.0,0.0,7.456253130624003e-21,5.911980210418422e-21,0.0,2.9855152853318315e-29,2.1595706690908053e-18,6.931318477703598e-36,0.0,1.141846446335071e-52,1.3120613607056606e-37,4.414091776578495e-37,2.471525865532531e-40,1.2215390016781091e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.653166789074613e-36,0.0,2.2947571972342875e-27,0.0,0.0,1.8674570913311223e-22,1.0774004253751493e-33,0.0,0.0,0.0,0.0,0.0,0.0,2.0584575615189582e-23,2.201104666280841e-47,2.412598334136875e-22,1.8317938115352784e-23,9.558702802225676e-42,2.556695863447009e-35,4.2000171236187814e-22,0.0,1.0212999409619208e-26,4.911936011319923e-38,3.6295432163435784e-21,0.0,0.0,0.0,1.3611781922217846e-21,0.0,0.0,0.0,2.4022642042102617e-21,3.0749486022642933e-22,3.967022266218498e-22,1.903032311776681e-21,0.0,0.0,1.1861844542351735e-21,0.0,0.0
0.024,0.2878432589352054,298.0000000586046,1.1506913469160653,0.7092417591164366,0.0,0.02129278954487445,1.710869133337306e-20,0.05401158235848884,0.21545380561615704,2.725591276683188e-12,1.0642068808038786e-51,2.6541868531948427e-63,0.0,4.776471730741325e-30,1.4636427196016998e-28,6.336071877083021e-08,0.0,0.0,3.4778885968919323e-15,2.798417642991394e-17,5.395512487795942e-13,7.676415161098126e-15,6.129829807743033e-35,9.718353657974207e-41,5.764847016439482e-22,1.5192040380018224e-16,4.2290608271104857e-39,5.115323503282633e-49,5.476690056647042e-16,6.400738088273983e-51,1.902340365447083e-41,4.878360353516754e-17,8.618188731693827e-31,6.75925731237517e-18,3.8982751490151635e-38,5.593177808544205e-16,5.620416249558326e-17,3.2490581650591943e-36,5.96453308349396e-35,1.4938443854519063e-33,7.630465819877501e-38,1.8509349093862396e-19,3.7076199865635174e-33,4.650644349008496e-14,1.513002921597401e-16,9.95522553918466e-18,1.1359740116857669e-17,3.327437796247052e-17,3.5089700137856553e-34,1.9740131452297778e-22,5.173595051637222e-19,1.1715120000781809e-19,1.3128168703675866e-32,1.6616222005105218e-19,8.433027693835984e-20,1.6582422007743022e-18,1.4469729092261922e-20,0.0,8.664719638691061e-34,8.265297043661942e-54,1.4339129229526136e-22,1.1603826645044282e-55,1.5300757786483274e-30,1.1415629368301848e-31,1.2190351037350886e-29,3.380842201403228e-25,1.3112963314171732e-19,2.3164488565275748e-25,6.3441068008788954e-18,1.0747885237891525e-28,1.3649645746585197e-17,3.340948101876859e-22,6.571959884945397e-41,5.704968981029478e-22,4.146628197939696e-31,2.4180045667995548e-37,0.0,0.0,0.0,1.681105212897909e-19,5.913410574814395e-21,1.01992938431554e-20,4.402955664054646e-28,4.174832102258891e-17,2.3113275675447886e-35,3.6636967829269205e-26,1.3911656804251296e-51,3.7718739998109594e-35,4.445617431937213e-37,2.471526490758206e-40,1.2220567573643892e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74491112322119e-36,0.0,2.2955320572640718e-27,8.65397099943778e-21,0.0,1.9466495576223542e-22,1.07685708931333e-33,0.0,0.0,0.0,3.39197694468946e-23,0.0,0.0,1.1711047521099691e-21,4.7495911479497676e-45,2.5347435494034416e-22,1.8412722301682764e-23,1.1483326242868524e-41,1.5440283395669228e-33,1.3113693904285746e-20,0.0,1.062567800213887e-26,1.1539268014964714e-37,3.630547288177853e-21,0.0,1.3939621022166152e-21,0.0,1.3614973449197353e-21,0.0,0.0,0.0,2.4353886555256634e-21,3.074972403368574e-22,4.012364109513449e-22,1.3098417123655681e-20,0.0,0.0,6.258246145103219e-20,0.0,0.0
0.0245,0.28784361614718945,298.0000003568907,1.1506899189158737,0.7092416855205771,0.0,0.021292793012995387,1.0999499374989323e-19,0.05401157370541182,0.21545378809162807,1.7099660758269422e-11,0.0,1.8788475617684745e-62,0.0,7.738983694393725e-29,1.1370530601781113e-27,1.5964844369333074e-07,0.0,0.0,2.2198269262878937e-14,2.4444548440679113e-16,3.4533027746379455e-12,6.234555361357801e-14,1.9377317074580628e-33,3.5212247227968355e-39,3.706466402555153e-21,1.237409725030658e-15,2.5231958153392995e-37,2.526013250146777e-47,4.204786171700262e-15,4.91448076937662e-50,7.859712450112853e-40,4.0362437462047097e-16,5.036761081983789e-29,6.265694949804793e-17,1.9869858583343636e-36,4.437640399770307e-15,4.789894524724529e-16,1.3592454273861905e-34,3.3809626451720366e-33,2.2461189289099053e-33,2.666229308206821e-36,1.7210609143493192e-18,4.524691738617151e-32,2.9302777468951413e-13,1.2852496316336952e-15,9.138368397595526e-17,1.0825428914305618e-16,2.5711502701895477e-16,2.7260358751947756e-33,2.40907672767625e-21,6.02675634054192e-18,1.1756322942344548e-18,1.5146837432183795e-30,8.500938650816664e-19,4.1836014444337207e-19,1.8835052479444293e-17,1.7930781013196578e-19,1.6302287381425845e-22,5.964710737194391e-33,6.98121965326063e-54,9.215249320415695e-22,5.24952143483432e-54,1.5300744539772938e-30,1.1415619497658854e-31,6.824595260602887e-29,1.677223684833882e-24,6.503341132426153e-19,1.1491822704629739e-24,6.344106526577426e-18,1.0747873214247886e-28,6.020665893377317e-17,3.3585191519532575e-22,6.571961642640625e-41,5.972470600697788e-22,4.146630367709227e-31,1.878461519799701e-36,0.0,5.457345583535232e-39,0.0,1.64931269221914e-18,5.937034979294565e-21,1.476828498254903e-19,2.830811650868532e-27,3.4760669064836803e-16,6.2563765419429115e-34,6.498090142544036e-24,7.116393933689387e-51,4.092562627879937e-33,4.656013399992114e-37,2.471527948493125e-40,1.222315832065352e-22,0.0,0.0,0.0,0.0,7.522756949261434e-21,0.0,0.0,0.0,8.142668594324991e-36,0.0,2.3076054474647413e-27,1.5171114912811045e-19,2.247067121251882e-22,1.9926495646278182e-22,1.0765687164599693e-33,0.0,0.0,0.0,1.6614513651842595e-22,0.0,0.0,1.783798838873051e-20,1.962334368580404e-43,4.217755957342668e-22,2.0240708702242416e-23,8.743367605715756e-41,3.581536849458922e-32,1.6296190793447072e-19,0.0,1.726687027370799e-26,5.8702853471736035e-37,3.642907935783515e-21,0.0,2.1653211021735228e-20,0.0,1.3659128100775807e-21,0.0,0.0,0.0,2.9400706264855435e-21,3.0753557462379235e-22,4.613567236601889e-22,1.1709779511755133e-19,0.0,0.0,6.758888028753866e-19,0.0,0.0
0.025,0.2878446601027939,298.00000263636554,1.150685745591312,0.7092414707461956,0.0,0.021292803135302203,8.554530243072635e-19,0.05401154836571144,0.2154537369073569,1.3046124018031545e-10,0.0,7.214172114356282e-61,2.1037204225066047e-22,1.661526404760199e-27,1.0862161393434347e-26,4.406848716011822e-07,0.0,0.0,1.7253877513955993e-13,2.658123049970549e-15,2.6923132396979063e-11,6.279154828820952e-13,1.5055288461197159e-31,2.0696083373927477e-37,2.882608247816152e-20,1.2501107570589658e-14,2.2749498878310124e-35,1.863121326999474e-45,3.987694389908195e-14,4.66077659137347e-49,4.75348531753348e-38,4.146405172441901e-15,3.226746265923065e-27,7.263194439547187e-16,1.5178839731224583e-34,4.359314506487776e-14,5.078330317785476e-15,1.0563720699454651e-32,2.894494746044175e-31,6.943744004508046e-32,2.027248003666389e-34,2.011221361308433e-17,6.961620074844072e-31,2.2460946993404697e-12,1.3580124865389948e-14,1.0451988079104285e-15,1.2935276728494541e-15,2.4553994426588755e-15,2.604566463135503e-32,3.706763497258097e-20,8.970609121530715e-17,1.4817748185988117e-17,1.868625979345154e-28,6.8510799839995576e-18,3.2887363427761254e-18,2.71174919350997e-16,2.814803759445056e-18,2.99638883685963e-21,5.532837708585148e-32,6.158181198404218e-54,7.166666029271115e-21,8.654404360275699e-52,1.5300709380363092e-30,1.1415593361332978e-31,1.1997068260332489e-27,1.3184641546609698e-23,5.112081334192947e-18,9.033706820655147e-24,6.344106866595153e-18,1.0747840055886374e-28,4.13516563684989e-16,3.7358363850505864e-22,6.571969833655268e-41,6.239973222253062e-22,4.14663917519001e-31,1.7944711604846883e-35,0.0,3.56830938732079e-37,0.0,2.0351616090270944e-17,6.5221097111228586e-21,2.377658475381957e-18,2.2015879930556067e-26,3.717380490971572e-15,4.6139618556997917e-32,1.5290979377265461e-22,5.735200923837257e-50,3.312015024395482e-31,6.702121251287794e-37,2.471534716224898e-40,1.222575391341379e-22,0.0,0.0,0.0,0.0,1.515151675047862e-19,0.0,1.1291449634363934e-33,0.0,3.70035794644135e-35,4.675101108403333e-21,2.566861184331162e-27,2.8137073916763373e-18,1.0011858306987428e-20,2.1703988366986894e-22,1.0765494861198454e-33,0.0,0.0,3.984053110263898e-22,1.1794665309031285e-21,4.966022885228129e-21,3.91782442354877e-74,3.453181097642699e-19,1.1868005258835519e-41,3.569865951981159e-21,6.785639150911989e-23,6.007030948076027e-39,9.22603891021365e-31,2.5715127676733706e-18,1.0050462235316707e-20,1.6198237053981732e-25,5.219900153429844e-36,3.849957322185418e-21,0.0,3.918529943464757e-19,0.0,1.4488553440698993e-21,0.0,0.0,0.0,1.336076363679731e-20,3.0837904874831195e-22,1.5442781324478647e-21,1.4399007985125294e-18,3.8360611653123745e-23,0.0,9.049012210526353e-18,0.0,7.073684930040502e-42
