grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074)
0.0,0.04622096263001605,298.0,1.2117471823150405,0.6666568585966749,0.0,0.08005722483818578,0.0,0.05076857458630461,0.20251734100752036,2.4582974686948137e-14,9.284804027134509e-15,1.4318728422796077e-14,7.468713345082351e-16,0.0,0.0,9.71060748719695e-10,0.0,4.848163151828187e-18,0.0,3.2772616111021768e-15,4.9260314676423005e-15,0.0,3.9540345646143206e-23,0.0,2.8272804269948516e-14,0.0,0.0,2.5218672158391224e-43,0.0,2.640543605164133e-14,0.0,2.1849008646872337e-14,0.0,0.0,0.0,6.641716597012838e-16,1.799527293283841e-15,1.3799946826675238e-16,5.0690410605616084e-31,3.261948808614064e-30,0.0,1.850760662881296e-15,1.3378582311019838e-14,2.497933096149218e-15,0.0,0.0,0.0,0.0,1.3504333743509882e-22,1.717286800185536e-19,2.576756389639681e-16,1.4343313377435074e-14,1.4744515366437108e-14,5.362694097324678e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.241821807707236e-15,1.4057828977184547e-31,1.0365457752774075e-32,2.0773756205431798e-17,0.0,0.0,0.0,0.0,3.8641035063618705e-30,7.481906578625785e-16,0.0,1.6295779074582836e-30,0.0,0.0,1.0501520982648962e-29,0.0,0.0,1.0516825716923988e-26,3.141237809983304e-18,0.0,3.791494851392258e-16,0.0,1.1446404820576367e-15,1.5412615959427318e-31,6.980225484797959e-21,0.0,1.0640574576678215e-33,0.0,1.0570334971483965e-37,0.0,1.5632386185852715e-19,7.598241725612969e-26,0.0,0.0,2.364069155122273e-20,4.57873668257058e-16,0.0,0.0,0.0,0.0,1.155980999153686e-17,5.1223242618588355e-15,4.597232691292804e-20,0.0,0.0,1.902648786640029e-14,0.0,0.0,0.0,2.63589949174658e-15,7.289967250990264e-68,2.3158884075575714e-21,0.0,0.0,1.5187575843519125e-14,9.124855417321489e-37,3.7324926795973607e-34,0.0,0.0,0.0,0.0,0.0,0.0,1.4168988678200105e-16,0.0,1.628488558435074e-14,2.4656807347314486e-18,7.849162658258701e-23,1.2314571799382413e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.1019289002810652e-18,0.0,1.7671322945618565e-34
0.016,0.04622096865953005,298.000000014864,1.2117470242432067,0.6666568496901777,0.0,0.08005722633242349,0.0,0.05076857381042128,0.20251733950676076,9.128762503787806e-13,1.5908950459207103e-22,1.882098488147989e-22,7.468713481841229e-16,0.0,2.0310632646599395e-19,1.0658717566477797e-08,0.0,4.848155471692093e-18,0.0,3.2774536036597724e-15,1.8634849282979085e-13,0.0,1.9692919653502513e-21,0.0,1.4448601516145398e-19,0.0,0.0,9.775175692372545e-42,0.0,9.030226382454398e-22,0.0,2.184905827138758e-14,0.0,0.0,0.0,3.206427540551498e-14,1.800876792006819e-15,9.550766506844698e-23,2.634382247741336e-29,6.76745198298084e-29,0.0,1.8507606853376273e-15,2.178786835108517e-22,9.296734187677632e-14,0.0,0.0,0.0,0.0,1.9477434092130267e-24,1.3328756950397638e-17,1.9409669312833573e-14,1.434913099941845e-14,7.284685955092975e-18,0.0,0.0,1.4814383105551331e-18,0.0,0.0,0.0,0.0,0.0,1.374764396534312e-23,2.2777287698957768e-29,1.6993738355312676e-30,0.0,0.0,0.0,0.0,5.9631878618463125e-18,5.058409021182557e-28,8.922193820190818e-14,0.0,1.4280908477734672e-28,4.1125576255164986e-21,0.0,1.3285152432101999e-27,0.0,0.0,9.668521324830172e-25,1.940661428399515e-16,0.0,3.7919660111467426e-16,0.0,6.264662863468003e-14,1.1076930178499549e-29,6.788871692110344e-19,0.0,8.644341977778012e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228187020953506e-18,2.296402315775312e-22,0.0,0.0,0.0,0.0,0.0,5.1223248986681305e-15,6.173265897971806e-18,0.0,0.0,1.9026055661946652e-14,0.0,0.0,0.0,2.635899673528562e-15,6.273647052747292e-66,2.302192123427619e-19,0.0,0.0,1.5187576165992365e-14,8.32874169835962e-35,3.983905283641013e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.4169009823228562e-16,0.0,1.6284885867019106e-14,3.6052502726766717e-16,1.1602887771175282e-20,1.7947215327799227e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.3332830605407392e-18,0.0,1.2249874320620175e-32
0.032,0.04622103489677784,298.000000535844,1.2117452877458201,0.6666567519447301,0.0,0.08005724273413008,0.0,0.050768565263123164,0.20251732302035666,3.482645273396185e-11,2.789793211402759e-30,2.5389673346378755e-30,7.468715022981924e-16,0.0,3.862913269485361e-24,1.169938801970178e-07,0.0,4.848071390101889e-18,0.0,3.2834260915055135e-15,5.583124255169566e-12,1.6583819340149627e-13,1.7757418329516508e-28,0.0,0.0,0.0,1.0597202838270526e-33,1.0748689615424444e-44,0.0,3.127602545668437e-29,0.0,2.1851591227574984e-14,5.2281882781474665e-28,0.0,0.0,4.1601134952337477e-14,1.8720175129525593e-15,6.686798482860818e-29,7.818690461322726e-30,0.0,0.0,1.850761135558432e-15,3.1232460955130605e-28,2.930709383150807e-12,0.0,0.0,0.0,0.0,3.732370921330125e-29,1.6351439464677618e-17,1.9454469852662595e-14,1.4718604091027157e-14,3.636964763884337e-21,0.0,0.0,1.2482827945183472e-16,0.0,0.0,0.0,0.0,0.0,4.478965840435825e-32,2.2777266359080927e-29,1.6993722458863156e-30,0.0,0.0,0.0,0.0,5.963188261696802e-18,3.9999314404645234e-28,5.3550765650912733e-14,0.0,4.6542938352185584e-36,8.34682681738905e-20,6.2064019995568115e-30,2.526748273965381e-32,0.0,0.0,9.671081029029881e-25,1.9499185843208859e-16,0.0,3.8302313479847255e-16,0.0,5.457570556588177e-14,2.2114788635502485e-29,1.9008956122595372e-20,0.0,3.9346080914354377e-32,0.0,3.6870418337966025e-39,0.0,0.0,0.0,0.0,0.0,2.4618490775381294e-19,1.2983659348134519e-24,0.0,0.0,0.0,0.0,0.0,5.122376114402317e-15,1.4609126648677123e-18,0.0,2.141372518399732e-28,1.902605856397192e-14,0.0,0.0,0.0,2.6359143482033633e-15,3.406086064795907e-69,5.517918939746698e-19,0.0,0.0,1.5187579709829715e-14,9.422981206668207e-35,4.592345292787643e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.4170952707311882e-16,0.0,1.628488939331568e-14,3.5662609231849716e-16,5.857087612917189e-21,1.833771033509712e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.622999708465422e-17,0.0,1.4086937947578575e-37
0.036000000000000004,0.04622115502847186,298.0000035587273,1.2117421383463056,0.6666565752152114,0.0,0.08005727240125077,0.0,0.050768549639255166,0.20251729311585995,2.3477274392924244e-10,2.1369189922156065e-37,1.5108281412619098e-37,7.468718997488908e-16,0.0,0.0,3.093337918769787e-07,0.0,4.84792018216677e-18,0.0,3.3343452006492218e-15,3.803029263505688e-11,1.5704601814339732e-12,0.0,0.0,0.0,0.0,1.0158475729137952e-33,6.570772364063028e-45,1.9705318655222755e-13,4.552339610168304e-36,5.918832543293428e-38,2.1872052198207483e-14,4.746101460679029e-28,0.0,0.0,1.1496834029789648e-13,2.464668282871168e-15,5.435546288965955e-33,7.347495455281139e-30,0.0,0.0,1.8507638803141337e-15,3.152934432008322e-28,1.9708242165274404e-11,7.496883353698004e-15,0.0,0.0,0.0,0.0,1.6701720193756013e-17,1.9873990653480884e-14,1.8419710092621538e-14,7.554235702743019e-24,0.0,0.0,1.5464209337622997e-15,0.0,0.0,0.0,0.0,0.0,5.965816862393337e-40,2.2777235462938766e-29,1.699369959631341e-30,0.0,0.0,0.0,0.0,5.9631896836405746e-18,3.9999149423849523e-28,4.510653459340746e-14,0.0,2.476526472144451e-40,1.0330658338417484e-19,6.208531692783673e-30,0.0,0.0,2.3574349653878033e-33,9.671086747936535e-25,2.0407576976741418e-16,0.0,4.319684554411736e-16,0.0,5.350941242172641e-14,0.0,2.004160845728354e-21,0.0,3.809699256902933e-32,0.0,3.682958250262742e-39,0.0,0.0,0.0,0.0,0.0,8.261868889235499e-20,1.2975534077246181e-24,8.241352394281692e-31,0.0,0.0,0.0,0.0,5.1231202572317114e-15,7.037080304315399e-19,0.0,3.279831530704282e-28,1.902606383367796e-14,0.0,0.0,0.0,2.63614123027682e-15,3.3834636534641627e-69,1.6281553297776324e-18,5.851240222859699e-41,0.0,1.5187586216191574e-14,9.820174277795043e-35,4.7842275518672013e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.4199172198127786e-16,0.0,1.6284902136073352e-14,3.56546648142392e-16,4.712613491350516e-21,1.8345792186874353e-16,0.0,0.0,0.0,0.0,0.0,0.0,9.660958638866307e-16,0.0,7.722089906686298e-38
0.04,0.046221577768375016,298.00003343302365,1.2117310558310777,0.6666559582774934,0.0,0.08005737606520932,0.0,0.050768493646837026,0.2025171877964038,2.2407132772530113e-09,1.2860090005372644e-44,8.98930329898443e-45,7.46876065859738e-16,0.0,0.0,9.813905669902005e-07,0.0,4.847394959365586e-18,0.0,4.0659282673245046e-15,3.6963267683284035e-10,2.0193594545829164e-11,0.0,5.890785712137625e-38,0.0,0.0,9.538210078703657e-34,0.0,2.858409005402477e-12,6.6260530465149045e-43,5.557410103038843e-38,2.2148843322320803e-14,4.186264621372156e-28,0.0,0.0,1.0620567026060248e-12,1.0719796681137415e-14,0.0,6.045959229952034e-30,0.0,0.0,1.850802235065528e-15,3.199733450466353e-28,1.8848511300619957e-10,1.2894955550739723e-13,2.1479732372529286e-14,3.868193327608425e-14,0.0,0.0,1.6951965631877564e-17,2.8119903299897997e-14,7.996065448321847e-14,1.5755901360181916e-26,0.0,0.0,2.860671405231927e-14,0.0,0.0,0.0,4.333858592915863e-43,0.0,7.952490761260637e-48,2.2777199011219238e-29,1.6993674263458433e-30,0.0,0.0,0.0,0.0,5.963209337374839e-18,3.9998972007933164e-28,3.7426949714466915e-14,0.0,2.4708904986359763e-40,1.2314336355460876e-19,6.2085914572160426e-30,0.0,0.0,2.359713192495458e-33,9.671126060433807e-25,3.521718891522784e-16,0.0,1.4630489995969544e-15,0.0,6.42705301226954e-14,0.0,2.145107480851926e-22,0.0,3.908827220454171e-32,0.0,3.679705323599748e-39,0.0,0.0,0.0,0.0,0.0,2.773814800451832e-20,1.2972203241915136e-24,1.4837070756685314e-30,0.0,0.0,0.0,0.0,5.1411583051278834e-15,3.150756852664597e-19,0.0,7.21980867631146e-28,1.9026082262522762e-14,0.0,0.0,0.0,2.6420261520090413e-15,3.769936271099669e-69,2.7576135538991468e-17,5.493940652757691e-41,0.0,1.5187612340878782e-14,1.105578280927873e-34,5.352588909444378e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.4872250839793988e-16,0.0,1.6285098236714853e-14,3.56541088586471e-16,3.797801900844524e-21,1.834652215938173e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.6436333264909818e-14,0.0,1.2940570257174114e-36
0.044,0.04622308444619456,298.00032865253974,1.2116915585325847,0.6666538073674793,0.0,0.08005773839719231,0.0,0.05076828515407876,0.20251681108147815,2.236532944448813e-08,1.6602284381417632e-45,5.677648200925769e-52,7.469561178241778e-16,0.0,0.0,3.3296674416151607e-06,0.0,4.845572227509878e-18,0.0,1.457902910413359e-14,3.75857974955147e-09,2.671111246260977e-10,0.0,1.114000614394641e-37,0.0,0.0,1.6120075545151012e-32,0.0,3.598767661823169e-11,4.246356291873152e-46,7.234398632393362e-38,2.5893441524866268e-14,5.314211473669158e-28,4.9231329085983696e-15,0.0,1.3288075560555478e-11,1.2570841805001885e-13,0.0,1.1770834347268917e-28,0.0,0.0,1.8513802435318136e-15,3.6255478012762285e-28,1.886353677046825e-09,1.8162745035969556e-12,4.392783014988921e-13,7.279817836449805e-13,0.0,0.0,1.9216598943022437e-17,1.9021149229472536e-13,1.103259693643054e-12,9.702533421123549e-29,2.4361013687176543e-14,0.0,5.437077095439344e-13,1.0940083935796341e-15,3.4119202830395167e-16,0.0,4.023225662971592e-42,0.0,4.2081068132724465e-50,2.2777778235532375e-29,1.6994124824816073e-30,0.0,0.0,0.0,0.0,5.963423114083049e-18,3.999933044779837e-28,3.343556659625103e-14,0.0,2.471063154410721e-40,1.4297720233970737e-19,6.209050528256919e-30,0.0,0.0,2.35993878835762e-33,9.671453665351105e-25,2.766638167795379e-15,0.0,2.3184060963333685e-14,0.0,2.447901457793597e-13,0.0,3.532123327897072e-23,2.0403030201122724e-46,6.351750600448637e-31,0.0,3.671896732740933e-39,0.0,0.0,0.0,0.0,0.0,1.0111502913059681e-20,1.2970569866540014e-24,1.3364572212995147e-29,0.0,0.0,0.0,0.0,5.579265611714198e-15,1.389684561960686e-19,0.0,1.3735403800442104e-27,1.9026146561137223e-14,0.0,0.0,0.0,2.7950927746010424e-15,1.2160998750544206e-68,6.910213730035067e-16,7.151637362662285e-41,0.0,1.518781984102206e-14,1.126921503095672e-34,5.442296609523391e-32,6.881445436995354e-15,0.0,0.0,0.0,0.0,0.0,3.092762260953241e-16,0.0,1.6289492442872642e-14,3.5654303156001205e-16,3.0658083321216737e-21,1.834669129155049e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.8844529542713056e-13,0.0,7.719079339095524e-36
0.046,0.04622535670431826,298.00145944529345,1.211631996546113,0.6666507347701277,0.0,0.08005825913614223,4.2540141159417465e-19,0.050767941716649556,0.20251623602278032,1.005944139743837e-07,3.3153785675223867e-46,5.777905168926771e-54,7.476498618461195e-16,1.2891443083274999e-26,0.0,6.700254452840162e-06,0.0,4.842973144932891e-18,2.3020198767185518e-14,7.228912471131548e-14,1.7170382085376428e-08,1.5256585461472366e-09,0.0,5.750038681860877e-37,1.433361769841616e-20,0.0,1.9974117459607404e-32,4.2350283382357275e-42,1.947811713889131e-10,2.2988152084775035e-45,2.0013624068985198e-37,4.535912104665275e-14,1.5820104317230108e-27,5.2297407298989013e-14,1.109858635423576e-31,7.400179742919741e-11,7.407315611855904e-13,7.932991691241699e-31,1.4702225832956148e-28,0.0,1.2988054816214675e-31,1.8547770601157277e-15,6.869620182863666e-28,8.503771939796327e-09,1.0817930453916988e-11,2.852718479709821e-12,4.8938784969781106e-12,0.0,0.0,3.6431138459099375e-17,1.4053380311608735e-12,7.611973615501005e-12,5.099379731981741e-28,2.338054535930669e-13,1.9275472924692167e-15,4.2850299112040006e-12,9.798700139400239e-15,6.295935399646359e-15,5.1723143957328395e-31,9.174233893840148e-42,1.4120895008352265e-20,2.3452467840697592e-49,2.2781227939554584e-29,1.6996769127560416e-30,0.0,3.0593162087999284e-20,1.1872542703431019e-14,5.240388865927795e-21,5.964267579382279e-18,4.0003469516994225e-28,3.9422019535493266e-14,0.0,2.473338912466674e-40,1.5291209011076253e-19,6.210654762845987e-30,0.0,0.0,2.361225282126868e-33,9.672626644455523e-25,1.7830031359610863e-14,0.0,1.974928144606493e-13,3.168224389318619e-26,1.2563005837851718e-12,1.1692287359761465e-25,3.628753518634595e-22,1.9587498362019692e-45,8.684591894786293e-31,0.0,3.6389291651753373e-39,0.0,0.0,0.0,0.0,0.0,2.7249723641917015e-20,1.2972079817855442e-24,3.6889095245258726e-29,6.299374817670233e-26,0.0,0.0,0.0,9.62542914857347e-15,1.7420701975146307e-19,0.0,1.8528740692472405e-27,1.902623888490278e-14,0.0,0.0,0.0,4.307763529449944e-15,1.338446526164579e-68,7.152264408617844e-15,1.978338548448226e-40,0.0,1.5189608049092607e-14,0.0,0.0,6.991859021115249e-14,4.217609609716831e-17,0.0,0.0,0.0,0.0,1.7655394443026306e-15,8.043488186821133e-33,1.6329837438558097e-14,3.565465136931584e-16,2.7412116428495576e-21,1.834681794491563e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.1159566547484124e-12,0.0,1.839147103046154e-35
0.048,0.046231023493934584,298.0076100622455,1.2114834802858268,0.6666438917089101,0.0,0.08005943397793334,4.49067715409769e-18,0.05076695999220021,0.20251475744238287,5.321404575463069e-07,1.4926981617787666e-45,4.505597101924823e-54,7.561254201733233e-16,3.011938501531013e-25,0.0,1.4274667166675198e-05,0.0,4.837166523195299e-18,2.4338662168682106e-13,5.137960437277845e-13,9.241277597453029e-08,1.0498511534153479e-08,0.0,8.834331224745983e-36,1.5131216044537583e-19,0.0,9.818313994251185e-32,3.257930936159811e-40,1.2625651931866264e-09,1.492685822400171e-44,2.239538026452762e-36,1.8676981673683984e-13,1.889772584845945e-26,4.379476037094707e-13,9.524539202304185e-30,4.962503675778966e-10,5.3318214374117286e-12,6.564790664730216e-29,7.665299981814154e-28,6.50262555895525e-27,1.2461150889008424e-29,1.882628518125936e-15,4.1450408783367675e-27,4.509886316291111e-08,7.785009022507676e-11,2.2246092281148735e-11,3.9852852361494105e-11,0.0,7.631981807398459e-31,2.2000351987506806e-16,1.3956268774602664e-11,6.49810099044309e-11,3.4084580041237436e-26,2.3754955810165996e-12,6.446819245655195e-14,4.176512730883881e-11,1.047430636311085e-13,7.476759687715287e-14,1.1036242330970638e-29,0.0,1.4904031138160947e-19,5.623326172936869e-48,2.2802357466826622e-29,1.701291759774823e-30,0.0,1.0229895511570804e-18,3.9691132108173645e-13,1.7524483768782367e-19,5.9689113918162106e-18,4.0031283589099876e-28,8.487696981699787e-14,0.0,2.4781203961142026e-40,1.6332801173727569e-19,6.219162205116867e-30,0.0,0.0,2.3779786064854438e-33,9.678840876402469e-25,1.4815697430249958e-13,0.0,2.120705304588816e-12,4.503764203575e-25,9.104715545098982e-12,2.9984659533896216e-23,2.299813322886719e-20,1.9932388321001176e-44,1.3239343719041756e-29,0.0,3.3956483166576693e-39,0.0,0.0,0.0,0.0,0.0,5.701433487857542e-19,1.298337932671014e-24,3.195994802157213e-27,1.3653153798465142e-25,0.0,0.0,0.0,6.080156351076688e-14,2.0843639497450337e-18,3.342073468785049e-17,2.6435476094504005e-26,1.9026447403506696e-14,0.0,0.0,0.0,2.474510869596699e-14,2.3094010545929563e-68,9.321731918463903e-14,2.2131455325131925e-39,2.4905878263504324e-14,1.5219354092346165e-14,0.0,0.0,7.602610596788259e-13,1.4470180794520234e-15,1.2836790794002353e-19,0.0,0.0,0.0,1.9862834120152384e-14,1.7040471622489563e-32,1.6842680175819792e-14,3.565586074248802e-16,2.452283574799243e-21,1.8347118823149502e-16,0.0,1.4402035763550883e-19,0.0,6.5649062811779345e-15,0.0,0.0,1.9096472880286354e-11,0.0,5.219181349161226e-35
0.049,0.04623765152466187,298.02092053920614,1.211309817844673,0.6666373724382905,0.0,0.08006058244350261,1.372686740067807e-17,0.050765609521179034,0.20251292398451112,1.478785096930362e-06,4.168381337723697e-45,1.517187928284158e-55,7.961818006952121e-16,1.4086019661594118e-24,0.0,2.1604615104648523e-05,0.0,4.831576783404309e-18,7.44306434193358e-13,1.835557396627532e-12,2.601109352315233e-07,3.5608988910147934e-08,0.0,6.319951047129037e-35,4.625512424267816e-19,0.0,9.103936505765788e-31,3.2563064362454885e-39,4.088528695594801e-09,4.851788949978392e-44,1.512517606152182e-35,5.89669167051832e-13,1.3135038908551673e-25,1.6633804602239681e-12,9.777531928073839e-29,1.6502370085653187e-09,1.8757344555498698e-11,7.507430701125914e-28,7.217904545951614e-27,4.703296111343723e-26,1.2762618551817403e-28,1.9718158981027344e-15,1.83954175007638e-26,1.255622046850379e-07,2.734101065326045e-10,8.31070593304851e-11,1.542307126292777e-10,0.0,9.212593626160941e-30,9.763804323374166e-16,6.413720119468421e-11,2.617682631047686e-10,3.942939959752489e-25,1.085521043075659e-11,3.860583965141067e-13,1.8724602113987898e-10,5.049380279476632e-13,3.785635018272487e-13,5.024663713831921e-29,1.0992626958605974e-39,4.554523237923897e-19,5.813990590312319e-47,2.2850137589638769e-29,1.704939929125386e-30,3.2197059026270987e-25,6.1238750051197705e-18,2.3747558324911377e-12,1.0492649410696936e-18,5.979013068133247e-18,4.009600254541302e-28,1.626283615001196e-13,0.0,2.4892172167954275e-40,1.7262486421728852e-19,6.237513397158755e-30,0.0,0.0,2.4765719001211356e-33,9.69213805101506e-25,5.872723843039493e-13,0.0,1.0318083720558316e-11,1.4021901383083244e-24,3.291560941800786e-11,5.834214667266501e-22,5.62972253833226e-19,9.13930610475696e-44,1.7996240985273069e-28,0.0,2.3495648235781166e-39,0.0,0.0,0.0,0.0,0.0,5.776071199902579e-18,1.300832502511443e-24,7.034564844182897e-26,1.7262568161431635e-25,0.0,0.0,0.0,3.0991842452115154e-13,1.660701760256277e-17,2.1915269705649878e-16,8.306297511097625e-25,1.9026652495510216e-14,0.0,1.913416597467715e-15,0.0,1.30842307253081e-13,1.0663931700351248e-67,5.338589960444716e-13,1.4939289097687154e-38,1.6014647442568317e-13,1.541789200885035e-14,0.0,0.0,3.681502658446099e-12,9.098292916197332e-15,8.784065118181475e-19,0.0,0.0,0.0,1.0645828184386729e-13,2.053905666188283e-32,1.9355286868709408e-14,3.565954776149756e-16,2.3165323444910152e-21,1.834836951986617e-16,0.0,6.5477221184810365e-18,3.011527422770594e-14,4.293596402813895e-14,0.0,0.0,8.038297646544079e-11,0.0,2.609151942997799e-34
0.05,0.046251715295811416,298.06374612766535,1.2109414948730748,0.6666270271843888,0.0,0.08006248581488157,4.4569116593139704e-17,0.0507623318339407,0.20250871989926497,4.562852477607106e-06,0.0,0.0,1.0621145402989305e-15,7.239085700132318e-24,0.0,3.3505407410857755e-05,0.0,4.822540446202715e-18,2.4188675727469e-12,7.551730138466526e-12,8.143260638084111e-07,1.376671767306285e-07,2.876789163026636e-26,0.0,1.5021301133019978e-18,2.937001993111974e-14,1.2387755867670376e-29,3.907333006377708e-38,1.5001914041725882e-08,1.8009331311729176e-43,1.3657869287997793e-34,2.254392776140141e-12,1.2181524634763324e-24,7.263271289152811e-12,1.2050731351576904e-27,6.239625445618694e-09,7.557462092603098e-11,1.1205856030830185e-26,1.01602819426636e-25,3.9555560588678494e-25,1.5700759313496755e-27,2.382393692244292e-15,1.0163723318862217e-25,3.882561610228373e-07,1.0992389561810047e-09,3.5803392424786795e-10,6.912717092887107e-10,0.0,8.228387574258192e-29,5.382464208066087e-15,3.483504878837552e-10,1.2273137168706411e-09,5.487015257443963e-24,5.845711159879752e-11,2.7079575572614263e-12,9.88594132914388e-10,2.8872496760385802e-12,2.276842324213562e-12,2.538226814132956e-28,2.0801675548604834e-39,1.4786811849431374e-18,8.382775985664247e-46,2.3007101769801328e-29,1.7169214346548355e-30,1.6358920704626603e-23,4.291251199488443e-17,1.661313690749279e-11,7.357473754442564e-18,6.011674804188735e-18,4.031073367837492e-28,4.1387078817764155e-13,0.0,2.547166602632686e-40,2.2893581863928875e-19,6.299005222075123e-30,0.0,0.0,1.7940679445275484e-33,9.734764436709396e-25,2.7061699351698164e-12,0.0,5.963293743958323e-11,4.586440511412753e-24,1.3720360437532986e-10,1.5001975167299792e-20,1.13729285141366e-17,4.975627075427829e-43,3.1036642908105616e-27,3.980365204384646e-30,6.148518376794937e-39,0.0,1.1208867113613377e-18,0.0,0.0,0.0,5.876507232651182e-17,1.3094101716706957e-24,2.1384875653044604e-24,2.117566639349417e-25,0.0,0.0,0.0,2.009685112727125e-12,1.4724374014728942e-16,1.6280898938900816e-15,4.047754834065005e-23,1.902699755864688e-14,0.0,4.1785857113534514e-14,0.0,9.005222531975294e-13,2.1904490199705957e-66,3.688486173010545e-12,1.3469877287820825e-37,1.0847215874209398e-12,1.726177239784347e-14,0.0,0.0,2.113570611695677e-11,6.720551513124611e-14,6.787587856114229e-18,0.0,0.0,0.0,6.877497221531853e-13,2.2011914276994333e-32,3.660940281119379e-14,3.5688634110187183e-16,2.189200360825123e-21,1.836125808225747e-16,0.0,5.750432197332022e-17,2.654328671687879e-13,2.1891592839617548e-13,0.0,1.326115812982999e-34,3.9571568726707755e-10,0.0,4.963296282989399e-33
