grid,velocity,T,density,Y_AR,Y_N2,Y_H,Y_O,Y_OH,Y_HO2,Y_H2,Y_H2O,Y_H2O2,Y_O2,Y_C,Y_CH,Y_CH2,Y_CH2*,Y_CH3,Y_CH4,Y_HCO,Y_CH2O,Y_CH3O,Y_CH2OH,Y_CH3OH,Y_CO,Y_CO2,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_HCCOH,Y_CH2CO,Y_CH3CO,Y_CH3CHO,Y_C3H3,Y_pC3H4,Y_aC3H4,Y_cC3H4,Y_aC3H5,Y_CH3CCH2,Y_C3H6,Y_nC3H7,Y_iC3H7,Y_C3H8,Y_C2H3CHO,Y_C4H2,Y_C4H4,Y_C4H6,Y_C4H612,Y_C4H7,Y_C4H81,Y_H2C4O,Y_C5H4O,Y_C5H4OH,Y_C5H5,Y_C5H6,Y_C6H2,Y_C6H3,Y_l-C6H4,Y_C6H5O,Y_C6H5OH,Y_C2O,Y_CH3CHCH,Y_CH2CHCO,Y_CH3CHOCH2,Y_CH3CH2CHO,Y_CH3COCH3,Y_CH2CHO,Y_CH2OCH,Y_CH2OCH2,Y_H2CC,Y_tC4H9,Y_iC4H5,Y_c-C4H5,Y_C4H6O23,Y_nC4H3,Y_iC4H3,Y_iC4H8,Y_iC4H10,Y_nC4H5,Y_C4H5-2,"Y_C5H5O(1,3)",Y_C2H3CHOCH2,Y_CH3CHCHCHO,Y_iC4H7,Y_iC4H9,Y_CH2CHCHCHO,Y_C4H6-2,Y_CH3CHCHCO,Y_o-C6H4,Y_C4H82,Y_pC4H9,Y_sC4H9,Y_C4H4O,Y_C4H10,Y_C6H6,Y_C6H5,Y_C6H5CH3,Y_C6H5CH2,Y_C6H5CH2OH,Y_C6H5CHO,Y_C6H5CO,Y_C6H4O2,Y_C4H6O25,"Y_C5H5O(2,4)",Y_C5H5OH,Y_lC5H7,Y_C6H5C2H,Y_OC6H4CH3,Y_HOC6H4CH3,Y_C6H4CH3,Y_C2H5OH,Y_CH3CHOH,Y_C2H4OH,Y_CH3CH2O,Y_HOC2H4O2,Y_HF,Y_F,Y_F2,Y_CH3F,Y_CH2F2,Y_CHF3,Y_CF4,Y_CH2F,Y_CHF2,Y_CF3,Y_CHF,Y_CF2,Y_CF,Y_CF3O,Y_CF2:O,Y_CHF:O,Y_CF:O,Y_CH3-CH2F,Y_CH3-CHF2,Y_CH3-CF3,Y_CH2F-CH2F,Y_CH2F-CHF2,Y_CH2F-CF3,Y_CHF2-CHF2,Y_CHF2-CF3,Y_CF3-CF3,Y_CH3-CHF,Y_CH3-CF2,Y_CH2F-CH2,Y_CH2F-CHF,Y_CH2F-CF2,Y_CHF2-CH2,Y_CHF2-CHF,Y_CHF2-CF2,Y_CF3-CH2,Y_CF3-CHF,Y_CF3-CF2,Y_CH2:CHF,Y_CH2:CF2,Y_CHF:CHF[Z],Y_CHF:CF2,Y_CF2:CF2,Y_CH2:CF,Y_CHF:CH[Z],Y_CHF:CF[Z],Y_CF2:CH,Y_CF2:CF,Y_C2HF,Y_C2F2,Y_CHFCO,Y_CF2CO,Y_CFCO,Y_CF3COF,Y_CF3CO,Y_CF3CHO,Y_BR2,Y_HBR,Y_BR,Y_BRO,Y_BROH,Y_CH3BR,Y_CH2BR,Y_C2H5BR,Y_C2H3BR,Y_CF3BR,Y_CF3CHCH2,Y_CF3CCH2,Y_CF3CCH,Y_CF3COCH3,Y_CF3CHBRCH2,Y_BTP,Y_CF3CBRCH
0.0,0.04667136814266926,298.0,1.2517650849756992,8.998491929892522e-19,0.6409985673809924,1.4616050651865644e-17,6.109630855766837e-16,2.502547268645718e-15,0.0,8.619148814839369e-09,6.552076770420564e-12,5.815809241162386e-16,0.19472285411250115,0.0,0.0,0.0,2.253395589151208e-30,1.834934409380213e-16,0.04881459352516068,1.1858707741243097e-23,5.199676278095011e-17,0.0,5.946781548355464e-34,6.683364165324672e-16,1.7115257388365175e-12,5.264911258512224e-14,3.145144115712535e-23,9.03063101876616e-15,1.9096957026670502e-15,2.3928189122792147e-15,0.0,2.46110131071564e-15,0.0,0.0,9.610333346372205e-17,1.2221326774742573e-22,0.0,0.0,1.7503182860368562e-15,0.0,0.0,0.0,1.9965734752545424e-27,0.0,7.5328280367391825e-31,1.0533816671056215e-30,0.0,0.0,0.0,0.0,0.0,1.7426333190498962e-15,4.3509583176055144e-33,0.0,1.391465662755464e-16,2.0737459254498457e-15,0.0,4.948334445433977e-15,0.0,1.8552551882815396e-18,9.78425624243003e-22,0.0,0.0,0.0,1.3684329081680232e-28,0.0,0.0,1.788524063332314e-15,0.0,0.0,1.3231798556326744e-22,0.0,0.0,1.049031381969377e-15,0.0,3.763235255510537e-15,0.0,1.0502368215832932e-22,0.0,0.0,0.0,1.2753103393056621e-15,0.0,2.5105421445691116e-35,1.6574887074503015e-26,0.0,8.025201456769841e-16,7.603001116495594e-16,0.0,0.0,0.0,2.120189313012689e-18,0.0,2.672251256490579e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.3624967158156395e-22,5.565067587651959e-20,0.0,0.0,0.0,1.1663639023505643e-17,0.0,0.0,0.0,1.5612718977042188e-15,5.596915002188506e-27,1.715982149659744e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2290276098288394e-12,2.328034599933465e-15,6.919573924241373e-24,1.9730769549373478e-17,1.467031776083148e-16,5.911994678987584e-16,3.9180830108820217e-16,5.86821099545828e-19,7.638688950088063e-20,0.0,0.0,1.4699373597182814e-16,0.0,0.0,0.0,6.13398102706681e-19,2.640657548457706e-16,0.0,0.0,3.608580130383254e-17,0.0,0.0,2.0719453070025554e-19,0.0,3.953253289275496e-15,4.181060856511341e-15,5.59134971586774e-34,0.0,5.592600968180081e-34,1.4040338916360698e-36,0.0,3.418474897748652e-35,0.0,6.622436617809944e-27,0.0,4.1525585838956993e-22,2.446207957446255e-18,9.961523910357754e-15,1.2201221856358485e-15,0.0,9.336638103660762e-16,3.7825619329928675e-17,0.0,1.8521543312952438e-20,0.0,4.610371885409633e-23,5.6102328562010176e-39,0.0,3.488414697677087e-16,0.0,0.0,9.013486131808726e-17,0.0,2.3634529833981038e-32,0.0,1.0526175810731449e-15,1.575639843024242e-14,0.0,0.0,9.183344282702387e-15,2.4959855259163608e-17,0.0,7.412650715145443e-17,0.0,0.0,6.233188470250926e-17,8.838550559598985e-15,0.0,5.9471925374736e-16,0.0,0.11546397635254936,0.0
0.016,0.04667142373074947,298.0000021240888,1.2517635940578682,8.998532392760261e-19,0.640998481981842,0.0,0.0,1.5568211912713158e-19,0.0,9.417824087122228e-08,2.3495479250501297e-10,2.2810067334952054e-14,0.19472284062700296,0.0,0.0,2.2323020531694005e-21,7.848642719916439e-29,6.545221102008098e-15,0.048814586753862785,6.041130010296498e-22,2.636866455688119e-15,0.0,3.075096898008958e-32,6.955139368827021e-16,6.627450481542901e-11,2.683728493311296e-12,6.7103841152655594e-34,5.743570966623356e-13,1.0029912754461672e-22,1.1941426358382345e-13,0.0,0.0,0.0,6.3776879019371015e-18,5.746471034429627e-15,7.025368392071773e-21,0.0,0.0,7.66868222910108e-15,9.221800132013661e-16,0.0,0.0,5.772521700012978e-26,0.0,5.212803198042883e-29,7.315447469484828e-29,0.0,0.0,0.0,0.0,0.0,1.7449016380316371e-15,3.474219629313019e-31,0.0,1.4215845888926014e-16,2.074124127459298e-15,0.0,4.9486033091447e-15,0.0,2.0760472815831823e-18,1.2139362486162915e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.7885247164581956e-15,0.0,0.0,7.889967203872818e-21,0.0,0.0,4.413744552874801e-23,0.0,4.570111500766731e-18,0.0,8.59723571289778e-22,0.0,0.0,0.0,1.2753117430374447e-15,0.0,1.9868600836300785e-33,1.5385762665892432e-24,0.0,8.025290709486606e-16,7.603398603156851e-16,0.0,0.0,0.0,2.1201752651018005e-18,0.0,2.6739273970278865e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.55486700138499e-20,5.627749310774679e-20,0.0,0.0,0.0,5.314943917332601e-20,0.0,0.0,0.0,1.5613264406772301e-15,0.0,1.7171791193319026e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705831359250939e-11,0.0,4.66311551781789e-24,4.538830597792797e-16,5.13869470668952e-16,3.75129094130536e-14,4.3814493350546777e-16,3.1474806396321064e-17,4.489713118584654e-18,0.0,0.0,1.2345467924752287e-14,0.0,0.0,0.0,4.514925388854497e-17,1.8996892997175804e-14,3.462142473476295e-20,0.0,4.8125424662028596e-17,0.0,0.0,2.0736547858883771e-19,0.0,3.9590064251730495e-15,4.585395451929185e-15,3.2115140840933393e-32,0.0,3.2125081485463426e-32,9.86393925787256e-35,0.0,2.079177163580225e-33,0.0,5.220353285792066e-25,0.0,4.141554734350808e-22,2.451474637047837e-18,1.099652088952471e-14,1.4646999278975942e-14,0.0,9.453641812275655e-16,4.679354866371553e-17,0.0,1.9733886289998565e-27,0.0,4.947606755534693e-30,6.217601989594749e-37,8.146716585373309e-15,3.5034139314746995e-16,3.4022968999662617e-17,0.0,9.012947865543861e-17,0.0,6.552263155077718e-31,0.0,8.548166956676483e-14,8.994905410319128e-13,0.0,2.9392753099555964e-20,9.01377456366217e-15,1.2100189509541386e-15,0.0,7.089737284562937e-17,0.0,0.0,5.009984768867098e-15,1.005004432494457e-15,0.0,5.133759747150514e-14,0.0,0.11546399610615742,0.0
0.032,0.046672040062599916,298.00008203945293,1.2517470637732735,8.998521409713803e-19,0.6409975468721291,2.6265705941233658e-23,0.0,4.824624584078525e-21,0.0,1.029056884777717e-06,8.424131430497385e-09,2.434259852581547e-13,0.1947226898214275,0.0,0.0,1.2257871197078546e-28,4.429408115445159e-33,8.543696961357162e-15,0.048814509075298614,0.0,3.198075169735296e-15,0.0,4.678286000701189e-32,2.122708539061546e-15,2.5662061569440977e-09,1.3671528579898208e-10,0.0,2.767869567486057e-11,0.0,6.0235913190603845e-12,0.0,3.457277371734208e-14,0.0,3.208980061676346e-15,3.9375621517098575e-13,1.667733676884121e-20,0.0,2.615726148796815e-27,3.886134573718276e-13,8.075547113543925e-14,0.0,0.0,7.001343373956889e-26,0.0,7.854912532322331e-30,8.961413332568505e-31,0.0,0.0,2.0159319973387127e-15,0.0,0.0,1.927061108694247e-15,2.855187359583216e-33,0.0,3.924165870261296e-16,2.1261634304765055e-15,0.0,4.958441180191154e-15,0.0,2.074946366038243e-17,2.11722289611147e-20,0.0,0.0,0.0,0.0,6.458321857700206e-29,0.0,1.788558484148861e-15,0.0,0.0,9.070898715135765e-24,1.0349141896876118e-33,0.0,1.868628243606466e-30,0.0,5.5737861471403676e-21,3.1889546475402484e-17,6.415444267931428e-20,0.0,0.0,0.0,1.275414176549531e-15,0.0,0.0,1.6931946248705603e-24,0.0,8.032706186532324e-16,7.652141082889285e-16,0.0,0.0,0.0,2.1202694235386835e-18,4.2054804262845237e-19,2.809296291062893e-17,3.3545970878822707e-34,0.0,0.0,0.0,2.5446770540464067e-16,0.0,2.651836194050528e-18,1.19725157867063e-19,0.0,0.0,0.0,1.2688419235031255e-17,1.1932794694200784e-20,0.0,0.0,1.5659279856909668e-15,0.0,1.8465479996996603e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8028208547472425e-09,4.4217405493137304e-23,4.6766018549102115e-24,2.390110741465466e-14,2.21779475695331e-14,2.3880177958016756e-12,3.431871057033824e-15,4.775127182736329e-16,8.256829598999917e-18,0.0,0.0,6.039725556029103e-13,0.0,1.0230796295187577e-24,9.490915101117111e-14,5.600866814441343e-16,1.1365520556556472e-13,2.3714758075358998e-18,6.095090922777928e-17,1.0024691543325634e-15,0.0,0.0,2.211715401627472e-19,0.0,4.436678665883153e-15,3.708799402761832e-14,1.7858354273703436e-33,0.0,1.7617850377046804e-33,0.0,1.488235827880527e-34,5.0080606000913916e-33,0.0,5.88156933191457e-25,0.0,4.576617189432345e-22,2.9964764963309634e-18,7.421371501522042e-14,8.924289509556201e-13,7.389821159313265e-18,1.7433615690630878e-15,7.017494178600168e-16,2.1981367161887842e-35,2.1583496842801408e-34,1.0281637875160849e-38,1.2927588128587792e-35,0.0,4.87251596713038e-13,4.457457459033641e-16,2.658396473815659e-15,4.022710491296318e-36,9.009295113740352e-17,0.0,0.0,7.203662138973187e-17,9.71037206905483e-14,5.154168295919782e-11,3.9244246420002226e-13,2.183469103919366e-19,8.928811942126597e-15,7.732241992069524e-14,0.0,2.0959122912308883e-16,2.7806997858203052e-14,4.567183248211846e-13,3.9151769167034846e-14,0.0,1.296502243053397e-13,5.701753631968636e-14,8.432992085211466e-30,0.11546421215192665,0.0
0.04,0.04667476878894159,298.00121968339107,1.2516738834192747,8.998490885408147e-19,0.6409935704827482,8.261740708932869e-23,0.0,6.0369263105541286e-21,0.0,4.976699466937065e-06,1.1955688286263954e-07,3.331534402254134e-12,0.1947220013072516,0.0,0.0,0.0,8.347686947067678e-33,9.95381432949407e-15,0.04881413342132874,5.486033550527517e-27,5.669375261037068e-15,7.633418150253256e-23,7.904717597024395e-30,3.040704107937806e-14,3.918162998805265e-08,2.717614134836991e-09,9.745662803586775e-40,5.18399468310122e-10,0.0,1.1719024902002777e-10,8.967811353666999e-27,1.1272152072072089e-12,0.0,7.537270973967626e-14,9.138212572445319e-12,2.250835452446334e-19,7.346027077205126e-17,2.1304875163918772e-26,9.63148034370044e-12,2.0177513842872406e-12,0.0,1.6798211085426025e-15,1.234419245468264e-25,4.6523711043036264e-14,1.6380380261505867e-28,1.942510440200298e-30,5.136468139462248e-16,6.792561099405435e-16,8.86767503559192e-14,1.4529494843830745e-14,6.768718569718028e-15,7.436048457727414e-15,0.0,4.580320411085422e-15,8.221620452458365e-15,3.940072340818532e-15,0.0,5.265314755051129e-15,2.2392638095885827e-15,6.153332646058172e-16,6.579398983952073e-19,1.7448892546066852e-17,0.0,3.3863539027178594e-17,3.22757344958094e-47,3.2005556050277203e-27,0.0,1.789513907565505e-15,0.0,0.0,7.409027084274485e-27,3.956058140581036e-33,4.1734098111378237e-16,1.6586119361760528e-37,2.7557769033707027e-33,1.3806426203346553e-23,9.936568166540802e-16,2.06274504671674e-18,0.0,0.0,2.7064527564306736e-16,1.2785011644034941e-15,0.0,5.002676234292467e-34,2.826868849344362e-24,0.0,8.266564332675186e-16,9.136982564142692e-16,4.2904113946292213e-32,2.189573552205099e-21,2.111883908933383e-15,2.1231854980395633e-18,1.7731863074384778e-17,6.92625193909743e-17,1.02615827209213e-33,2.426323974396397e-32,0.0,0.0,9.796735997077433e-15,0.0,1.0551303902767414e-16,2.6003922256378205e-18,0.0,1.5793821952192615e-17,0.0,4.886948603717918e-16,4.0082126197254985e-19,1.8682854751394395e-27,0.0,1.7101910065872336e-15,0.0,7.087426362373405e-19,3.1216078069621153e-18,0.0,1.259270140437774e-17,1.2031124407323439e-33,2.0792125915092194e-29,2.1072347784235864e-32,0.0,2.7248620154783243e-08,7.373834163456659e-23,5.3235965354636205e-24,5.017077219902891e-13,5.039398184725861e-13,5.739365060104459e-11,7.64996617425332e-14,9.614143889201265e-16,1.1631767570472658e-16,0.0,0.0,1.1438224161647595e-11,4.236709687371843e-33,9.564713329135823e-25,5.104309445608792e-12,1.9574823835661447e-15,1.8779268589384137e-13,6.149119278537935e-17,1.8233489104624028e-15,2.9153149327509175e-14,0.0,0.0,6.41911215742266e-19,0.0,1.9372354259437138e-14,2.870379204668644e-13,6.557838077271908e-32,0.0,6.552450860304185e-32,0.0,3.967817053163873e-35,8.826290586768507e-31,0.0,0.0,0.0,1.8303962120853398e-21,2.3470043358995543e-17,1.5246013717770775e-12,2.2521964826852286e-11,2.2677872076334914e-16,2.215080375948499e-14,1.8718544599368588e-14,1.870762183927665e-33,9.362288660522026e-34,5.228114204551127e-37,4.547875985685565e-34,0.0,1.0794107228563702e-11,2.7333700664818216e-15,7.837797999826637e-14,1.1883837345926135e-37,9.057675907932968e-17,0.0,0.0,2.824481120379664e-15,4.836528190805548e-13,1.1461598256108382e-09,8.786110151488886e-12,2.794812076264662e-18,9.759142881274167e-15,2.139132193624109e-12,0.0,4.8687906261480355e-15,1.013041187007824e-12,1.254109944054312e-11,1.2740980561100097e-12,0.0,4.042620119314095e-12,1.9100139884158444e-13,3.658281066359693e-27,0.11546512743612995,0.0
0.044,0.046682110686884465,298.00959881628904,1.2514770272085092,8.998433397858124e-19,0.6409839838123039,1.1420414132885964e-23,2.0657467503049734e-22,6.901541576553726e-21,2.8535820005407307e-13,1.4298803455811271e-05,9.014373688472587e-07,2.687382184676767e-11,0.19471998502868698,0.0,1.0746503412966752e-41,3.461274080087543e-32,3.4047039193638484e-34,9.013126185762278e-15,0.04881293567287373,4.762253823608673e-25,2.787288400105053e-14,7.6012733348652425e-22,9.22041481673048e-28,3.1775640322303463e-13,3.164869740836687e-07,2.821224729424082e-08,1.1110037366278934e-38,5.0834314793411685e-09,1.8291377065181797e-26,1.1915604159971502e-09,1.1039660998294927e-24,1.2541656750742851e-11,7.553854466667476e-30,9.064589877562102e-13,1.0984524759648784e-10,3.720425211299103e-18,9.564567680464266e-16,2.411158300218492e-25,1.2407480420607814e-10,2.6001245915851704e-11,2.9122926865157026e-16,2.4976389632567603e-14,2.8860920096702842e-25,7.826411386167255e-13,1.5163980052401492e-27,3.0811390228257343e-28,7.791218987925158e-15,1.3494918451193099e-14,1.4022951133664436e-12,2.443672917929972e-13,1.1099346985017693e-13,9.211905787472395e-14,0.0,7.792939574365924e-14,1.3264780487733574e-13,3.600968359631631e-14,0.0,1.0130620727569403e-14,5.788128021318539e-14,1.0230289984317736e-14,1.0975351704158018e-17,3.548235009485384e-16,0.0,1.144076966848754e-15,7.478923425298455e-46,2.8414827344133964e-26,0.0,1.8042201284999786e-15,0.0,2.1339104509127556e-16,8.364480700456562e-26,6.62965802075413e-33,7.050571779818525e-15,2.889842264065324e-37,5.2303515646571276e-33,6.93792346323747e-26,1.5243913011559374e-14,3.4116700634168865e-17,0.0,0.0,9.75829292404438e-15,1.3264057043710915e-15,0.0,1.8146717259251338e-33,2.2472419852548263e-23,0.0,1.201662072770802e-15,3.201859427536877e-15,5.946503546219565e-31,3.844042648600725e-20,4.3331738214280723e-14,2.169720882635361e-18,3.2158690364236745e-16,7.056197295203509e-16,1.5640603403553953e-33,3.971102423752302e-31,0.0,0.0,1.7791348569195763e-13,0.0,2.145573175568371e-15,5.173035473939488e-17,3.618377644902511e-19,4.484256742998446e-16,0.0,9.570474557410362e-15,6.637923119445935e-18,1.3100981917625533e-27,3.3934961069295557e-15,4.008444331641321e-15,0.0,1.1455776002790607e-17,1.4134118251516403e-16,0.0,4.2655044761211145e-16,2.1153502589986698e-33,2.4733156494258547e-28,1.3804888395758133e-31,0.0,2.1800555633353574e-07,0.0,9.674850286060628e-24,5.4896367299592674e-12,5.981174162985554e-12,7.140392763840814e-10,9.864753823186459e-13,1.3466063614747225e-15,1.5900139084094184e-15,0.0,0.0,1.1335140947647526e-10,3.1553005837434754e-33,0.0,8.051904187770531e-11,4.695020391179608e-15,2.316447497283016e-13,8.242720628558547e-16,2.7249484440396524e-14,4.5128513370110186e-13,0.0,0.0,7.158498355109741e-18,0.0,2.566145131808665e-13,4.0024828178121754e-12,5.954107801027481e-32,8.862288254515047e-26,5.351681627173459e-32,0.0,3.8961440324733924e-31,9.337056235008357e-30,3.9926949997652e-30,1.3343634233757663e-21,1.1504484444076456e-17,2.3088573285599273e-20,3.633819900479459e-16,1.8498762569872128e-11,2.9442329297030666e-10,2.9846796353751813e-15,2.882024167469838e-13,2.710338715274482e-13,1.4837684728832016e-33,1.0430430346833621e-33,0.0,7.019838319609273e-33,0.0,1.2423791046757322e-10,3.073251987334853e-14,1.189706841501481e-12,2.814289385821977e-37,9.951106269423702e-17,0.0,0.0,4.615978173272548e-14,6.493740169075124e-12,1.3250002321180043e-08,9.787776954872732e-11,3.366753593552339e-17,2.2321536376497515e-14,3.0608001775679134e-11,0.0,8.319176815290758e-14,1.6513073055350516e-11,1.6936504731918405e-10,1.9685132327261317e-11,0.0,6.190872732121613e-11,2.3833540176825893e-12,6.293136851148492e-25,0.11546731094209321,2.905638534069191e-23
0.048,0.04671648691509185,298.09457941527813,1.2505561303721267,8.998247141568291e-19,0.6409486647214592,9.106766462309413e-23,8.09952186201196e-20,3.5003829836729175e-20,3.5616126840544532e-12,4.67577687022415e-05,8.496220761644325e-06,2.741779490416555e-10,0.1947089051902106,2.692360314516373e-41,3.2339813644475116e-41,8.286117854277327e-32,0.0,4.940546222044735e-15,0.048805959303963926,8.059221448586715e-23,3.292972533433206e-13,4.245088387389133e-21,1.7795834894385657e-25,4.30562828887667e-12,3.2090504486927376e-06,3.7247849154757937e-07,7.649288775145133e-37,6.322534604881936e-08,4.682034439768827e-24,1.5393256480976356e-08,2.190609039370061e-22,1.753278218419472e-10,1.4205049387285036e-26,1.3944348413146264e-11,1.6897135352262358e-09,7.367609996525115e-17,1.493767811954777e-14,2.60189503042025e-24,2.051458861112011e-09,4.299165001718465e-10,6.98849162268256e-15,4.431947152618978e-13,2.710760336867533e-23,1.406140801743873e-11,1.337682104905119e-26,7.90863226833124e-26,1.4028108190051177e-13,2.8183371187003744e-13,2.83875919770866e-11,5.004155212539088e-12,2.2817396612243e-12,1.855858953417048e-12,2.4432952529209303e-31,1.6139419579292415e-12,2.810522667028102e-12,8.026204754595437e-13,2.5281547834714726e-14,1.1460094750380545e-13,1.255520742393394e-12,2.207290576691795e-13,2.3729170714045435e-16,8.264778982786243e-15,1.258534353835425e-14,2.824879849165839e-14,7.057060566996874e-45,1.9495662242500696e-25,0.0,2.113744823118818e-15,6.9611472447000084e-15,9.354208554735573e-15,2.1277947711157832e-23,7.213462681292714e-32,1.2088304425937602e-13,0.0,1.6199568997929745e-32,1.6581504403176507e-27,3.014971948024522e-13,7.302017622352493e-16,0.0,3.7607923352065357e-31,2.084406379210985e-13,2.3352485599912315e-15,5.428232720364682e-34,3.3006137496235313e-31,5.246313659587302e-21,0.0,9.345102805922144e-15,5.0970475539655005e-14,5.770144504835143e-30,8.239664654703899e-19,9.018405302988809e-13,3.177659546024293e-18,7.533448823730042e-15,1.403166738686812e-14,7.867776806988455e-33,4.0449994146199696e-30,1.916569860098015e-15,7.992517514984165e-16,4.182817498513818e-12,0.0,5.676850502280149e-14,1.3653740159366581e-15,4.65376394533433e-17,1.2261450285430994e-14,0.0,2.436069188885784e-13,1.4208308615183234e-16,1.154222924441487e-25,1.4249033195269195e-13,5.3590842865270694e-14,0.0,3.0885207046486395e-16,3.970282777953192e-15,0.0,7.881963075013289e-15,7.222523902858413e-32,1.7572581409225647e-26,3.968129975210582e-29,1.125964654177446e-14,2.188200422631098e-06,0.0,5.600498726405812e-23,7.65749971757968e-11,9.083036258616962e-11,1.1383822539001262e-08,1.639919130160928e-11,2.4061414246998607e-15,2.6599207141725194e-14,0.0,0.0,1.4254696146821805e-09,6.338387142180172e-31,0.0,1.604756814639639e-09,2.0489974201066402e-14,2.7823288956632627e-13,1.4199925647599507e-14,5.247855720744497e-13,9.031406167519382e-12,4.790574227272467e-16,0.0,1.4389578940522752e-16,1.9144718124394688e-14,5.359851941632213e-12,8.12137356508832e-11,1.4895399193129697e-29,1.8617464553687856e-23,1.3745200849821282e-29,0.0,8.817309207318994e-29,2.0706279464071016e-27,8.891020922849953e-28,3.1044654308942545e-19,1.0112066080180518e-15,4.687333602159284e-19,7.714906568740612e-15,2.8898910726076965e-10,4.942115313924094e-09,5.0126304578146584e-14,5.001273724298715e-12,5.066176745586478e-12,3.7236862517919656e-31,2.1516790490677014e-31,1.0357409060259183e-34,6.565706736599257e-31,2.454813127878848e-34,1.8267992937349664e-09,4.969592150261386e-13,2.3306374102144872e-11,6.148646252377481e-37,2.8068883107094356e-16,2.0983549896598086e-13,0.0,9.702434924371776e-13,1.3283442385765237e-10,1.957224919898271e-07,1.38889877679125e-09,5.468238815745926e-16,2.4900927472977806e-13,5.641933907358315e-10,0.0,1.8644965638485807e-12,3.4679309806961616e-10,2.9320247371512106e-09,3.905031054457468e-10,0.0,1.221657388092287e-09,5.1272858050864735e-11,1.7675590058199662e-22,0.11547513919832879,1.5962179285536474e-20
